family,feature,prevalence_discovery,n_case_discovery,n_control_discovery,p_discovery,rank_biserial_discovery,log2_median_ratio_discovery,n_case_validation,n_control_validation,p_validation,rank_biserial_validation,log2_median_ratio_validation,n_case_all_descriptive,n_control_all_descriptive,p_all_descriptive,rank_biserial_all_descriptive,log2_median_ratio_all_descriptive,q_discovery_family,discovery_candidate,q_validation_candidates,q_all_descriptive,heldout_reproduced,rank_biserial_discovery_ci_low,rank_biserial_discovery_ci_high,rank_biserial_validation_ci_low,rank_biserial_validation_ci_high
fecal_metabolite,C11284_3-Indolebutyrate,0.593939393939394,89,76,0.48886985408225514,-0.060615020697811994,-0.7968303330390716,61,51,0.39790228614205814,-0.08421729347476692,0.0,150,127,0.30642682899418405,-0.06750656167979008,-2.578753708118845,0.733417440021598,False,,0.508555256108702,False,,,,
fecal_metabolite,C00884_Homocarnosine,0.18181818181818182,89,76,0.4885073816499387,-0.04228267297457122,0.0,61,51,0.7485013535918038,-0.026036644165863043,0.0,150,127,0.48383106986429236,-0.03406824146981624,0.0,0.733417440021598,False,,0.6605730131937142,False,,,,
fecal_metabolite,C00262_Hypoxanthine,0.6181818181818182,89,76,0.4872519777204647,0.06120638675340029,0.1801838993991595,61,51,0.7510437377724002,0.035036965605914405,0.2795853043423589,150,127,0.4401772795681165,0.05301837270341214,0.17877988651336693,0.733417440021598,False,,0.6267286028136516,False,,,,
fecal_metabolite,C06772_Diethanolamine,1.0,89,76,0.4913545697456507,-0.06238911886457721,-0.010908028002137778,61,51,0.7523843717502677,-0.035036965605914516,0.10950875561089801,150,127,0.43954166876864675,-0.05396325459317586,0.007577981923892991,0.733417440021598,False,,0.6267286028136516,False,,,,
fecal_metabolite,C00881_2'-Deoxycytidine,0.23030303030303031,89,76,0.49068389233389675,-0.04612655233589591,0.0,61,51,0.8152818317044763,-0.019607843137254943,0.0,150,127,0.4971948595480843,-0.03522309711286087,0.0,0.733417440021598,False,,0.6666424349994494,False,,,,
fecal_metabolite,"C11003_2,4-Dimethylaniline",0.45454545454545453,89,76,0.4939797387928454,0.05677114133648731,0.0,61,51,0.820299104029628,-0.024108003857280624,1.1500474928436286,150,127,0.6964135966790215,0.025406824146981588,21.82929580626021,0.733417440021598,False,,0.8464539244188106,False,,,,
fecal_metabolite,C00388_Histamine,0.9272727272727272,89,76,0.47798883085775,-0.06431105854523955,-0.07893189662815257,61,51,0.8425361743585836,-0.022179363548698205,0.21216442265925,150,127,0.41453070638335676,-0.05695538057742777,-0.08462937437540438,0.733417440021598,False,,0.6105649320621857,False,,,,
fecal_metabolite,2-Hydroxypentanoate,0.6242424242424243,89,76,0.4721873515375248,0.06342400946185678,0.34111329504303334,61,51,0.9607040958865993,0.005464480874316946,0.3635091233555732,150,127,0.5468967247943797,0.040577427821522294,0.4010040930755314,0.733417440021598,False,,0.7109657422326935,False,,,,
fecal_metabolite,C02835_Imidazole-4-acetate,0.6787878787878788,89,76,0.47575556855548473,-0.06357185097575402,0.04857474595001206,61,51,0.9670909955650169,0.004821600771456103,0.034661470383178766,150,127,0.5897770755914804,-0.037165354330708666,0.014078620994066744,0.733417440021598,False,,0.7409384268985405,False,,,,
fecal_metabolite,C02656_Pimelate,0.6484848484848484,89,76,0.4984938248524602,0.06002365464222348,0.41694621457511166,61,51,0.988071552054318,0.0019286403085825299,0.1825155315992619,150,127,0.559508329607839,0.03984251968503938,0.2682959766527892,0.7342347469501753,False,,0.7210904765204478,False,,,,
fecal_metabolite,C01571_Decanoate,0.1393939393939394,89,76,0.506019724058201,-0.036369012418687174,0.0,61,51,0.09452656246842057,-0.13018322082931533,0.0,150,127,0.1003347168849289,-0.07433070866141733,0.0,0.7416661641833435,False,,0.25184811491675324,False,,,,
fecal_metabolite,C02704_Methyl sulfate,0.18181818181818182,89,76,0.516379560854612,0.039621525724423456,0.0,61,51,0.26542604513343504,-0.07682417229186755,0.0,150,127,0.8556860487326138,-0.00834645669291334,0.0,0.7531584814416048,False,,0.944096415391334,False,,,,
fecal_metabolite,C00250_Pyridoxal,0.3696969696969697,89,76,0.5221649426551678,-0.05026611472501474,0.0,61,51,0.3589927286923794,0.08807457409193176,0.0,150,127,0.9143032268275042,0.006561679790026309,0.0,0.7578996012325008,False,,0.9738971481971354,False,,,,
fecal_metabolite,C06369_2-Deoxyglucose 6-phosphate,0.13333333333333333,89,76,0.5299752261449355,0.03370786516853941,0.0,61,51,0.021965015788234368,0.17197042751526848,0.0,150,127,0.03859153834525747,0.09097112860892387,0.0,0.7636127359801776,False,,0.13902252970159015,False,,,,
fecal_metabolite,C00163_Propionate,0.9272727272727272,89,76,0.5312088598122975,-0.05677114133648731,-0.03823646286113468,61,51,0.6505803028081343,0.05014464802314378,0.12710482831294417,150,127,0.8154674311107606,-0.016325459317585334,-0.06355460540890939,0.7636127359801776,False,,0.9235786435686266,False,,,,
fecal_metabolite,C01879_5-Oxoproline,0.8242424242424242,89,76,0.5344743010505784,0.05617977528089879,0.0475061910202903,61,51,0.47735763356374106,0.07843137254901955,0.2309024343168667,150,127,0.3540636340583845,0.0645669291338582,0.15050125131682368,0.764630698632167,False,,0.5583776061037061,False,,,,
fecal_metabolite,C01762_Xanthosine,0.15151515151515152,89,76,0.5432580432375318,-0.03444707273802483,0.0,61,51,0.3256353143863395,0.0710382513661203,0.0,150,127,0.8656763698268437,0.0075590551181101695,0.0,0.7661406506203582,False,,0.9481217383817813,False,,,,
fecal_metabolite,C03758_Dopamine,0.12727272727272726,89,76,0.5457791256927635,-0.031785925487876954,0.0,61,51,0.3394574121583117,-0.047251687560269984,0.0,150,127,0.3064632150615876,-0.03795275590551184,0.0,0.7661406506203582,False,,0.508555256108702,False,,,,
fecal_metabolite,C00233_4-Methyl-2-oxopentanoate,0.10909090909090909,89,76,0.5437852393505108,0.02986398580721472,0.0,61,51,0.3803292051467342,0.04082288653166177,0.0,150,127,0.32276611532839383,0.0343307086614173,0.0,0.7661406506203582,False,,0.5222018200545043,False,,,,
fecal_metabolite,C08277_Sebacate,0.5818181818181818,89,76,0.5399331526804506,-0.053518628030751025,-0.5591018063605058,61,51,0.9853490503495367,0.0022500803600129515,0.3200938868920062,150,127,0.7459761289465232,-0.021732283464566904,-0.28354956518685254,0.7661406506203582,False,,0.8712768068555096,False,,,,
fecal_metabolite,C00438_Carbamoylaspartate,0.3393939393939394,89,76,0.557155397102151,0.04494382022471921,0.0,61,51,0.05021742516436119,0.183542269366763,0.0,150,127,0.08370248488325863,0.10215223097112869,0.0,0.7735965709969632,False,,0.22751857254631208,False,,,,
fecal_metabolite,C02567_N1-Acetylspermine_div,0.4909090909090909,89,76,0.5614396518606724,0.049083382613837934,20.75319889642915,61,51,0.125869875142676,0.15525554484088722,20.87360941535633,150,127,0.1673035180617235,0.08934383202099738,20.8403409707667,0.7735965709969632,False,,0.34981644685633095,False,,,,
fecal_metabolite,C00979_O-Acetylserine,0.14545454545454545,89,76,0.5593518464860185,-0.03252513305736249,0.0,61,51,0.13341717429895517,-0.11057537769206038,0.0,150,127,0.14211417871838822,-0.06519685039370082,0.0,0.7735965709969632,False,,0.3171055181850603,False,,,,
