family,feature,prevalence_discovery,n_case_discovery,n_control_discovery,p_discovery,rank_biserial_discovery,log2_median_ratio_discovery,n_case_validation,n_control_validation,p_validation,rank_biserial_validation,log2_median_ratio_validation,n_case_all_descriptive,n_control_all_descriptive,p_all_descriptive,rank_biserial_all_descriptive,log2_median_ratio_all_descriptive,q_discovery_family,discovery_candidate,q_validation_candidates,q_all_descriptive,heldout_reproduced
microbial_KO,K20938,0.19393939393939394,89,76,0.1747357228406774,0.0848610289769367,0.0,61,51,0.6776566943575013,-0.030858244937319146,0.0,150,127,0.4295528808529454,0.03758530183727027,0.0,0.7232820862511453,False,,0.8539953220961061,False
microbial_KO,K20608,0.10909090909090909,89,76,0.1750494153110218,-0.06652868125369604,0.0,61,51,0.5308981060821679,-0.02925104468016715,0.0,150,127,0.13267759372980711,-0.052178477690288716,0.0,0.7239976219742261,False,,0.6202365618821023,False
microbial_KO,K00973,1.0,89,76,0.1753976573533882,-0.12270845653459495,-0.04739235075686911,61,51,0.6697398131335537,0.047251687560269984,-0.03476405921335072,150,127,0.4530210380092694,-0.05238845144356952,-0.03588326745249786,0.7248547881461163,False,,0.862266255611127,False
microbial_KO,K09835,0.24242424242424243,89,76,0.1755731031436225,0.09225310467179182,0.0,61,51,0.25693806032799493,-0.09868209578913534,0.0,150,127,0.7550864233890726,0.016745406824147047,0.0,0.7249970467962757,False,,0.9732066759271409,False
microbial_KO,K18428,0.43636363636363634,89,76,0.17662405227609923,0.11088113542282674,0.0,61,51,0.09546732463157437,-0.16393442622950816,-0.5707132307125793,150,127,0.8995666192550097,-0.007979002624671883,0.0,0.7253970128052135,False,,0.991212215375751,False
microbial_KO,K12251,1.0,89,76,0.17644144425372343,-0.12241277350680069,-0.08859613589003236,61,51,0.10185840910145122,0.180327868852459,0.055953723545380404,150,127,0.9861886240583128,-0.0012598425196850283,0.00039499292223755503,0.7253970128052135,False,,0.9980079471711956,False
microbial_KO,K13896,0.7090909090909091,89,76,0.17737574023200253,0.12063867534003547,0.5439739928896886,61,51,0.1848056968189974,-0.14336226293796206,-0.43730317252499223,150,127,0.9415197126687411,0.005091863517060258,0.11553696452461758,0.7253970128052135,False,,0.991212215375751,False
microbial_KO,K02796,1.0,89,76,0.17748985407536833,0.12211709047900654,0.2873324589856276,61,51,0.22205193785131705,-0.134683381549341,-0.1529783480655681,150,127,0.7399520300304175,0.023202099737532844,0.052635224973373224,0.7253970128052135,False,,0.9709273574237817,False
microbial_KO,K13953,0.896969696969697,89,76,0.1772535734652837,0.12211709047900654,0.4069566820350459,61,51,0.23128215461163915,-0.131468981035037,-0.4984581875863121,150,127,0.882547109733688,0.010341207349081394,0.14313339339294268,0.7253970128052135,False,,0.9894556952786778,False
microbial_KO,K17317,0.18787878787878787,89,76,0.17764536843449985,0.0832347723240685,0.0,61,51,0.30329155456050716,0.0633236901317904,0.0,150,127,0.09510663508351724,0.07412073490813653,0.0,0.7253970128052135,False,,0.5745014013907039,False
microbial_KO,K02805,1.0,89,76,0.17748985407536833,0.12211709047900654,0.18519703103692195,61,51,0.4545538933787391,-0.08261009321761492,0.03375038000996327,150,127,0.6316288567129489,0.03349081364829387,0.1090540716667996,0.7253970128052135,False,,0.9413814510385127,False
microbial_KO,K07735,1.0,89,76,0.17644144425372343,0.1224127735068008,0.2101536253029072,61,51,0.4759760921619136,-0.07875281260044997,-0.10974453426448962,150,127,0.567824571045068,0.039895013123359524,0.08504343714207956,0.7253970128052135,False,,0.9179012469492516,False
microbial_KO,K19427,0.9636363636363636,89,76,0.17643133295906754,0.1224127735068008,0.33246035122609974,61,51,0.4904816551470589,0.07618129218900682,0.17666682437518588,150,127,0.15727013613333599,0.0986876640419947,0.26102853764989775,0.7253970128052135,False,,0.6553183406393098,False
microbial_KO,K07794,0.8787878787878788,89,76,0.17763022084786317,0.12196924896510941,0.09793761400209211,61,51,0.5257336889197917,0.07007393121182903,0.17196514780291425,150,127,0.2000408535322139,0.08934383202099738,0.2622087646985339,0.7253970128052135,False,,0.6981738139912503,False
microbial_KO,K02775,1.0,89,76,0.17748985407536833,-0.12211709047900654,-0.17593398119517648,61,51,0.5629866271499346,0.06396657023465124,-0.019201574684331278,150,127,0.4732065227220623,-0.05007874015748026,-0.06659317458638836,0.7253970128052135,False,,0.8685307866169663,False
microbial_KO,K00449,0.21818181818181817,89,76,0.17686162827554852,0.08840922531046713,0.0,61,51,0.6217087180325466,-0.035036965605914516,0.0,150,127,0.4665486222023808,0.035170603674540724,0.0,0.7253970128052135,False,,0.865192566994553,False
microbial_KO,K02465,0.20606060606060606,89,76,0.17756858171761303,0.08633944411590777,0.0,61,51,0.6622091776704742,-0.02957248473159757,0.0,150,127,0.4366693879813026,0.03643044619422575,0.0,0.7253970128052135,False,,0.8556067247391613,False
microbial_KO,K10027,0.4484848484848485,89,76,0.17613092990308254,0.11176818450620929,0.0,61,51,0.6783356881517353,-0.04210864673738346,0.0,150,127,0.4138253351873371,0.05212598425196857,0.0,0.7253970128052135,False,,0.8443672861964729,False
microbial_KO,K18531,0.1696969696969697,89,76,0.1778712111631977,0.0798344175044352,0.0,61,51,0.21409370150951657,-0.09996785599485691,0.0,150,127,0.8486944185107255,0.009186351706036655,0.0,0.7257427750714281,False,,0.9879314944375804,False
microbial_KO,K07133,1.0,89,76,0.17854289603892715,-0.12182140745121228,-0.11015553653262693,61,51,0.05312795623513234,0.21311475409836067,0.2525845239216731,150,127,0.7904825662406482,0.018582677165354333,0.04418238627077601,0.7261780289051617,False,,0.9804029232292584,False
microbial_KO,K16077,0.3939393939393939,89,76,0.1783290681993418,0.10748078060319344,0.0,61,51,0.07744084969368974,-0.16554162648666026,0.0,150,127,0.9606580507593276,-0.00304461942257217,0.0,0.7261780289051617,False,,0.9921139089902979,False
microbial_KO,K10200,1.0,89,76,0.17854289603892715,-0.12182140745121228,-0.06256000390976102,61,51,0.21118899244458367,-0.1378977820636451,-0.16139019105819286,150,127,0.07782470694358716,-0.12304461942257217,-0.10511990331054025,0.7261780289051617,False,,0.5331745538490464,False
microbial_KO,K07115,0.9878787878787879,89,76,0.17854260599988248,0.12182140745121228,0.18240343999898145,61,51,0.756823777528597,-0.03439408550305367,-0.0018816329182031347,150,127,0.4210628645919674,0.0561679790026246,0.13941751661593157,0.7261780289051617,False,,0.8502294528151235,False
microbial_KO,K11216,0.9636363636363636,89,76,0.17906099546368792,0.12167356593731515,0.17259965388121942,61,51,0.19864806453275718,0.14175506268080995,0.3699099313229901,150,127,0.06269458575768747,0.12986876640419953,0.2724771997466165,0.7277095475721894,False,,0.48322768422829276,False
microbial_KO,K04103,0.3151515151515151,89,76,0.17922778359490077,0.10023654642223545,0.0,61,51,0.28314920056358106,-0.09546769527483123,0.0,150,127,0.7414571354027835,0.01884514435695528,0.0,0.7278120343296879,False,,0.971414661851608,False
microbial_KO,K06920,1.0,89,76,0.17960057930651518,-0.12152572442341814,-0.05312606837033946,61,51,0.9673774096944964,0.004821600771456103,0.09405004382704335,150,127,0.3201034473890415,-0.06939632545931762,0.019248015819896002,0.7287502590487723,False,,0.7984725002557314,False
microbial_KO,K05342,0.8909090909090909,89,76,0.17984918129547545,-0.121377882909521,-0.3166382983296078,61,51,0.4165628298636388,0.08968177434908386,0.08293639235961582,150,127,0.5970620121117249,-0.03690288713910761,-0.0863412025354339,0.7291834708517659,False,,0.9262208220477905,False
microbial_KO,K12510,1.0,89,76,0.18066291298120463,-0.12123004139562388,-0.05058636219932523,61,51,0.04262561098676322,-0.22340083574413372,-0.34344470873820376,150,127,0.01944096605050279,-0.1630446194225722,-0.27992974867514864,0.7301792732990354,False,,0.30909136567356116,False
