pseudocount,genus,PRJNA784025_discovery_estimate,PRJNA784025_discovery_se,PRJNA784025_discovery_p,PRJNA784025_discovery_hcc_n,PRJNA784025_discovery_cirrhosis_n,PRJNA784025_validation_estimate,PRJNA784025_validation_se,PRJNA784025_validation_p,PRJNA784025_validation_hcc_n,PRJNA784025_validation_cirrhosis_n,PRJEB54571_external_estimate,PRJEB54571_external_se,PRJEB54571_external_p,PRJEB54571_external_hcc_n,PRJEB54571_external_cirrhosis_n,age_adjusted_estimate,age_adjusted_se_hc3,age_adjusted_p_hc3,age_adjusted_n,random_estimate,random_se,random_ci_low,random_ci_high,random_p,hksj_se_modified,hksj_ci_low_modified,hksj_ci_high_modified,hksj_p_modified,hksj_df,hksj_scale,tau2_dl,q,q_p,i2_percent,three_cohort_direction_concordant,discovery_q,selected_in_discovery_q_lt_0_10,locked_validation_pass,external_age_adjusted_pass
0.1,CAG-352,-0.497970553629711,0.5214780417892723,0.3439394282457534,30,59,-1.021080208266265,0.4756783690349177,0.03651542862596908,25,40,0.25424915685272076,0.6839473228607535,0.715744985591215,95,10,0.43409822872861026,0.8103027476448715,0.5921496557469094,104,-0.5468814962267298,0.3432313870191364,-1.219615014784237,0.12585202233077764,0.11108576825419968,0.34551043891983557,-2.0334929293836725,0.9397299369302129,0.2542916907394889,2,1.013324063151088,0.05650418549727033,2.370572004122935,0.30565874796448483,15.632176684717045,False,0.7817604120305989,False,False,False
0.1,Christensenellaceae R-7 group,-0.49185441579649997,0.2715083574634603,0.07355472502593915,30,59,0.3712567168094951,0.2840889259926069,0.19623711423863013,25,40,0.8751040761283717,0.940855159329222,0.36985993751655954,95,10,0.4769959917396777,0.96403075226484,0.6207460089868656,104,0.05617506471591094,0.3841074216497936,-0.6966754817176846,0.8090256111495064,0.8837253625741112,0.3841074216497936,-1.5965057815421204,1.7088559109739423,0.8971353909324233,2,0.8855007909253958,0.2614739608616657,5.811339611105895,0.05471213183602112,65.5845272546479,False,0.6065939400943466,False,False,False
0.1,Colidextribacter,1.5221785509300296,0.2599915162744795,1.190041753218588e-07,30,59,2.5847518567773884,0.3767042778226258,4.170112048661378e-09,25,40,-0.1368881280306241,1.279206602458212,0.916815386997949,95,10,0.10166206971913465,1.347513416106042,0.9398612940280565,104,1.7425557716391327,0.5332224363709717,0.6974397963520282,2.787671746926237,0.0010832123945560038,0.6215075315944117,-0.931575305702274,4.4166868489805395,0.10714959238671887,2,1.35855104853889,0.5509683303528596,7.7717080210418334,0.02053028819046839,74.26563125396609,False,1.707988781373161e-07,True,True,False
0.1,Collinsella,-1.419276023049492,0.24418249946556336,1.0655651250064905e-07,30,59,-2.440591797581085,0.33246917769266787,1.3217613852066416e-09,25,40,-0.3721825516615349,1.1415526032535703,0.7507107882010585,95,10,-0.37979462883805604,1.2427913749822912,0.7599107004127604,104,-1.7060730389605159,0.4747019000497887,-2.6364887630581015,-0.7756573148629301,0.0003256545607859893,0.4957837283695075,-3.8392582511685083,0.4271121732474763,0.07506317874295085,2,1.09079364271777,0.43402721496772767,7.601025278195821,0.022359306662865952,73.68776017970671,True,4.6877236558396175e-05,True,True,False
0.1,Coprobacter,0.24570195370404813,0.4626340515702307,0.5975834932635451,30,59,-0.11582278310927663,0.4963013659152302,0.8163940641605926,25,40,-0.026232710286201888,0.8426154907173394,0.9756734063903431,95,10,-0.08348426915225321,0.9158672875693632,0.9273708305986792,104,0.06319277858374889,0.31402899061993556,-0.5523040430313249,0.6786896001988225,0.8405169299860773,0.31402899061993556,-1.287964915110841,1.4143504722783389,0.8591262743626024,2,0.14849878337202266,0.0,0.2969975667440453,0.8620010559044619,0.0,False,0.35390397233143883,False,False,False
0.1,Coprococcus,1.0186543628552127,0.3027601046492862,0.0011429675265372619,30,59,0.45275898043294316,0.28961156490769807,0.12410727840872983,25,40,0.02871297714936448,1.0620958053902847,0.9789062609145129,95,10,0.001031415769463473,1.1685807029390296,0.9992957691246277,104,0.6945061465569417,0.2253121570291169,0.25289431877987256,1.1361179743340108,0.002053266035113143,0.2253121570291169,-0.2749338209181139,1.6639461140319973,0.09109594407739063,2,0.9548475209633064,0.018607728027923123,2.235841442077562,0.326958927143771,10.548218565016672,True,0.00029117458917224994,True,False,False
0.1,DTU089,-0.6895837709148482,0.21288598097041792,0.001835746939174228,30,59,0.31002455206450374,0.31653324502495994,0.3348215765465862,25,40,0.023594638827154846,0.5666191335564302,0.9674233757447118,95,10,0.42901783788658204,0.64609347483464,0.5066786510149817,104,-0.17001486541619015,0.374343456081809,-0.9037280393365358,0.5636983085041555,0.6497078234689029,0.374343456081809,-1.7806847585704735,1.4406550277380932,0.6942352264142153,2,0.7234554023558121,0.2925241380797081,7.325236872267541,0.025665221922007972,72.69712864068933,False,,False,False,False
0.1,Desulfovibrio,0.6587170455308058,0.42641480231029905,0.1280566212723945,30,59,1.9655795440174368,0.5110184621312092,0.00028395003138376054,25,40,-0.28897522637372464,0.839005578035025,0.7369309916930775,95,10,-0.5155760516111334,0.9061452108104369,0.5693715479362182,104,0.8945154330684484,0.5932452341158553,-0.26824522579862786,2.057276091935525,0.1315969752972318,0.6253499181487406,-1.7961480992694896,3.5851789654063864,0.2888752886288722,2,1.1111627623360139,0.7160207574645311,6.571100088148496,0.03741999678419814,69.56369598437315,False,0.05537197806464736,True,True,False
0.1,Dialister,1.5833789616190066,0.37273511730243025,6.255959176439235e-05,30,59,-0.9844786254449844,0.4132877339211697,0.02142666404834673,25,40,0.44017596394763125,1.2444114921315588,0.7299104312257857,95,10,0.6379863302682659,1.3556377337263492,0.6379141774987431,104,0.34011633865620194,1.0189951126630172,-1.6571140821633117,2.337346759475716,0.7385484277498008,1.0189951126630172,-4.044265764390357,4.72449844170276,0.7702955227209551,2,0.5972922841122782,2.6124686076952592,21.288644000282417,2.3835797750928157e-05,90.60531990683171,False,2.2627082743134903e-05,True,False,False
0.1,Dorea,-1.2661647649906296,0.20518432672951836,2.2584412802842416e-08,30,59,-1.3464601779707626,0.22517622351576835,1.8061470520654932e-07,25,40,0.055745200177006904,1.212729821087543,0.9641694688298578,95,10,-0.1738824136191035,1.2598681342448814,0.8902274880942999,104,-1.2816733689741617,0.15049126390909198,-1.576636246235982,-0.9867104917123415,1.643107697314104e-17,0.15049126390909198,-1.9291850164280389,-0.6341617215202846,0.013508216897696034,2,0.6523489281983089,0.0,1.3046978563966178,0.5208209677725125,0.0,False,5.764423815794123e-06,True,True,False
0.1,Eggerthella,-2.1832533198276916,0.3535873868462134,2.4296053664014024e-08,30,59,-2.6473822463585823,0.34283023089945813,5.696146174756165e-10,25,40,-0.47253745650969115,0.945470160143245,0.6274310111114623,95,10,-0.20072130074946348,1.065927136190468,0.8506361751586643,104,-2.128644626484082,0.419712107836252,-2.9512803578431357,-1.3060088951250282,3.94323375870081e-07,0.5119055127964677,-4.331196278464307,0.07390702549614314,0.0532549849297527,2,1.48756728043087,0.29250521949716196,4.871672633623373,0.08752451820505991,58.94633834391141,True,1.277099883142072e-06,True,True,False
0.1,Eisenbergiella,-1.825309110681002,0.35434059204209273,1.8175549942823874e-06,30,59,-1.3655330220547932,0.502552366152469,0.008504110100344285,25,40,0.7109534739318191,0.37185777195358516,0.06386548890247075,95,10,0.7466422111294946,0.4123722909204996,0.07020243865230964,104,-0.8192795498262812,0.8433080323231247,-2.4721632931796056,0.8336041935270432,0.33129593202096663,0.8433080323231247,-4.447741157076056,2.8091820574234934,0.4337739596773953,2,0.8668752839179399,1.9628740996677736,26.13494096834866,2.1128549161658186e-06,92.34740953720865,False,0.00013543694133897303,True,True,False
0.1,Enterococcus,-3.6002910058612994,0.6257110620445623,2.569275248386538e-07,30,59,-2.856656294110482,0.6940400318307799,0.0001804417934041252,25,40,-0.08466626064130067,1.1324567433265567,0.9417823232948932,95,10,0.14800073083270604,1.191837283840254,0.9011738355789696,104,-2.4109131865435844,0.8743864841458129,-4.1247106954693775,-0.6971156776177911,0.0058287513500783865,1.0056459176063475,-6.737858339040317,1.9160319659531475,0.13869311303495932,2,1.3227668976549005,1.6362017575095882,7.391310938660473,0.024831172255244165,72.94120059895005,True,5.688969493478464e-06,True,True,False
0.1,Escherichia-Shigella,-0.4915217560771765,0.31685930857775385,0.1244915178418824,30,59,-0.9667223486013405,0.33034135363578127,0.004996097735656663,25,40,-4.8117049654242425,0.6794750436104309,2.735348127813268e-07,95,10,-4.863810928758058,0.7226574844355643,1.69137777333481e-11,104,-1.9773822390839702,0.958125157599459,-3.85530754797891,-0.09945693018903046,0.039036332743367805,1.3375859185986025,-7.732549942945369,3.7777854647774287,0.2773988585695583,2,1.9489418837734545,2.5400997051981973,33.66360410548124,4.898253393229607e-08,94.05886549243742,True,0.6395361428409445,False,False,False
0.1,Faecalibacterium,0.2269908065737436,0.1741241308207365,0.19627861069234734,30,59,-0.46856862654023157,0.2151103768788016,0.03419745650130825,25,40,-0.6267249699368351,0.8764539371640682,0.48880526520575984,95,10,-0.6593553328424819,0.9702179940363836,0.49676091350139207,104,-0.15906943097062928,0.305338200626534,-0.7575323041986359,0.4393934422573773,0.6023936281826652,0.305338200626534,-1.472833673376894,1.1546948114356355,0.6543323831253937,2,0.7128304848998217,0.1690709386670169,6.741981088822723,0.03435558974600596,70.33512889385399,False,0.014432483797835564,True,False,False
0.1,Family XIII AD3011 group,-0.5076764570142626,0.3124218739703729,0.10778811019004578,30,59,-0.5108432775997176,0.3778952307978451,0.18142629529964957,25,40,1.6977557037138975,0.3801694018446122,6.747357122277037e-05,95,10,1.3148155956315022,0.5181404200574585,0.011162626712836334,104,0.21852545018978128,0.7123124618374996,-1.177606975011718,1.6146578753912806,0.759008445940146,0.7336650418122924,-2.938180444646513,3.375231345026075,0.7939064671298776,2,1.0608514328340497,1.3941665813034911,24.04657024536542,6.002796447795329e-06,91.68280557438138,False,0.6065939400943466,False,False,False
0.1,Family XIII UCG-001,-0.263324157782316,0.3555886100894779,0.46199603595686956,30,59,1.3100563265681973,0.4277828610348906,0.0035170657024924377,25,40,0.7038119713770907,0.34091258943820985,0.04872291709204808,95,10,0.8493244712628008,0.4045886586948458,0.035796669572672864,104,0.5622548064845287,0.44543613072403654,-0.3108000097345829,1.4353096227036404,0.20685637868834172,0.4547654835720362,-1.3944431427782789,2.5189527557473363,0.3418195067415565,2,1.0423272861425394,0.4547538636344786,8.550365418892708,0.013909507088415554,76.6091868356779,False,0.9082284924849606,False,False,False
0.1,Flavonifractor,-0.605658299426628,0.2957112837510403,0.043623323483425375,30,59,-1.3638580356082548,0.27908899106741075,7.380269230078642e-06,25,40,0.13391852595289333,1.3444721379115927,0.9224975871380601,95,10,0.49875123777890834,1.3815734165886635,0.7180976969830857,104,-0.924610564831111,0.3438447593268879,-1.5985462931118113,-0.2506748365504108,0.0071658922666253694,0.3438447593268879,-2.4040551571406583,0.5548340274784361,0.11493694615268338,2,0.8727072941140481,0.16892523903801437,4.180627419706783,0.12364834002983965,52.160290807730625,False,0.4346610503898673,False,False,False
0.1,Fusicatenibacter,-0.2215250322639064,0.22845501653262795,0.33513818543236074,30,59,-0.44657714761947354,0.24717180470654895,0.07748672888553149,25,40,0.35212113867449224,1.2756449057720187,0.7877351319739738,95,10,0.4304735002582651,1.3379529459885804,0.7476493780086018,104,-0.31369215135319456,0.1663368408611301,-0.6397123594410096,0.012328056734620452,0.05931045471983197,0.1663368408611301,-1.0293818137333688,0.4019975110269796,0.199959239607873,2,0.36211123761771036,0.0,0.7242224752354207,0.6962049193575908,0.0,False,0.7370456668504805,False,False,False
0.1,Fusobacterium,0.8332754373840361,0.5439928531049507,0.1301933137754866,30,59,-1.647469710584458,0.7570138082750043,0.034587415361673424,25,40,-1.6227251485926977,1.116471883893292,0.17709861601100732,95,10,-1.4380205084412525,1.2178745464966807,0.23769711305762986,104,-0.6882102834648877,0.9466270781181629,-2.543599356576487,1.1671787896467118,0.4672179328592948,0.9466270781181629,-4.7612178651342845,3.384797298204509,0.5427995705895162,2,0.8051077501078864,2.0379126682094295,8.882523948767824,0.011781061736539472,77.48387720049504,False,0.06425224081077284,True,False,False
0.1,Haemophilus,0.17201921508212048,0.38729707239739597,0.6581379605408713,30,59,-0.2867676909413249,0.45351011433204264,0.5295487477888634,25,40,-0.05078635998054759,1.2794737454890728,0.9690866022738744,95,10,0.15275957068717155,1.2987900860249335,0.9063712703590933,104,-0.022943004434734106,0.2870094766727752,-0.5854815787133735,0.5395955698439053,0.9362864535826878,0.2870094766727752,-1.2578451126895114,1.2119591038200432,0.9435652814570594,2,0.2961488440452554,0.0,0.5922976880905108,0.7436767279293122,0.0,False,0.27017100177671455,False,False,False
0.1,Hungatella,-0.016857507948099038,0.3484320987641958,0.9615713967375934,30,59,-0.8749807482608557,0.359246779268394,0.018592014919433464,25,40,0.7683407150152193,0.3743100457327846,0.04726540473908348,95,10,0.9244759134766982,0.41838823488706667,0.02713206042797094,104,-0.04556849899075992,0.46682944799319037,-0.960554217057413,0.8694172190758932,0.9222398120856354,0.47299040094563927,-2.0806819387395876,1.9895449407580676,0.9320339566529907,2,1.0265690494809314,0.5236887223030854,10.05897956521034,0.006542147636685863,80.1172674918524,False,0.5086475395340846,False,False,False
0.1,Intestinimonas,-1.1093864022856228,0.39805452728881474,0.006777023859301731,30,59,0.6830657623166378,0.4143398037431219,0.10522966792926783,25,40,1.0236659554549954,1.0412684069053633,0.3468218925525476,95,10,0.7901699906004025,1.1628158727856854,0.4968011685950737,104,0.07078648887329349,0.7349108378317227,-1.369638753276883,1.5112117310234698,0.9232665601848739,0.7349108378317227,-3.091279633606647,3.2328526113532337,0.9320490148480252,2,0.8251229084879459,1.241816740227955,11.120829837971367,0.0038471797984640766,82.01573057820625,False,0.09225700951845119,True,False,False
0.1,Klebsiella,-0.0660447081836728,0.4886223174153199,0.8929550888397487,30,59,-1.4119014683087943,0.40937797481318133,0.0011312256849241764,25,40,-1.91499028129099,1.162820315803815,0.12923305672348376,95,10,-1.8957134294240712,1.3106995637890302,0.14808266972131537,104,-0.9587001387087873,0.5572032958027091,-2.0508185984820972,0.13341832106452245,0.08533120687929367,0.5572032958027091,-3.3561524203900004,1.4387521429724255,0.22747170467353217,2,0.8971403344816702,0.5412723667166307,5.2295406292874365,0.07318459619574161,61.7557230782522,True,0.6738056713737365,False,False,False
0.1,Lachnospira,1.8964651321561052,0.37745210063825135,4.536841753239956e-06,30,59,1.662419345414412,0.2587579158503949,4.3542563643894155e-08,25,40,-0.42852032295030124,1.1244823037135814,0.7104074075284668,95,10,-0.3863861972709488,1.1940405392740363,0.7462442623544434,104,1.5744356204507421,0.3518723033173228,0.8847659059487896,2.2641053349526947,7.660764600442802e-06,0.44207013710699095,-0.32763866168980016,3.4765099025912845,0.07059138645750741,2,1.5783822517835477,0.17144483667809102,3.842102464439645,0.14645292514661395,47.945167560967384,False,5.764423815794123e-06,True,True,False
0.1,Lachnospiraceae NC2004 group,0.7422679387423614,0.20731160392857598,0.0005647498697422727,30,59,-0.5737050719974194,0.21213600464187454,0.010178577655244648,25,40,-0.7881741566528535,0.794760329111789,0.34403231977147164,95,10,-0.8874308793624766,0.8463324418438178,0.2943803832500055,104,-0.11018632027758143,0.5568183588428323,-1.2015503036095327,0.9811776630543698,0.8431345916590269,0.5568183588428323,-2.5059823518976194,2.2856097113424565,0.8614238087661162,2,0.7555862733511148,0.7547289403223317,20.88919372076687,2.9105108179328112e-05,90.42567163321526,False,8.16933257699196e-05,True,False,False
0.1,Lachnospiraceae ND3007 group,1.760906795762647,0.2702466582206076,8.659749334004947e-09,30,59,2.6101931788654165,0.32447616445454924,3.0694314631994e-11,25,40,1.0558089376640667,0.9661061353871306,0.2962561532627381,95,10,0.9233137995807996,1.0588012150144566,0.3831882113011258,104,2.0267527740452507,0.3842650454847068,1.2735932848952254,2.7799122631952757,1.332190577094286e-07,0.3842650454847068,0.3733937271636649,3.6801118209268364,0.03411780156449547,2,0.9886610672652654,0.24907045315080076,5.180328680836139,0.07500771227358236,61.392411114786896,True,3.497618886637594e-08,True,True,False
0.1,Lachnospiraceae NK4A136 group,0.8047438256468205,0.2119356839993051,0.0002713696832617459,30,59,0.5085148873609913,0.290083856526991,0.08684280770973182,25,40,-0.2506613980635589,1.1377697808885285,0.8294348012432293,95,10,-0.510125179294608,1.243313884587742,0.6815897311139887,104,0.6805846771287447,0.1692252398003585,0.348903207120042,1.0122661471374474,5.7762903704138744e-05,0.1692252398003585,-0.04753276283175201,1.4087021170892413,0.05662498056095549,2,0.6824854688178852,0.0,1.3649709376357704,0.5053593751600454,0.0,False,3.6465844637571247e-05,True,False,False
0.1,Lachnospiraceae UCG-004,1.0234549942344984,0.20715031379408982,3.819961886242985e-06,30,59,1.6138119471579573,0.22686190988810528,7.56052303494845e-09,25,40,-2.660060185807887,0.705520008712541,0.001853480156511211,95,10,-2.392780156233121,0.7578832448945853,0.001592984118611589,104,0.23135945449342868,0.703600481468159,-1.147697489184163,1.6104163981710204,0.7422900861808612,1.2657841831411611,-5.214870316305089,5.677589225291947,0.8718214706127545,2,3.2364363714394617,1.3149291559099694,33.66028246429582,4.9063952725623354e-08,94.05827921342774,False,8.761557200205035e-07,True,True,False
0.1,Lachnospiraceae UCG-010,1.415211938633286,0.30277724340499407,1.3311413813570382e-05,30,59,2.370270537600511,0.23934917216759163,2.2210420768233998e-14,25,40,0.3274448102960471,1.009669727746188,0.7516445074630504,95,10,0.10936722963736165,1.0295998294952076,0.9154053866428731,104,1.667508198099494,0.47401761693932576,0.7384336688984154,2.5965827273005724,0.0004351089663724754,0.5077734796931044,-0.5172647503693502,3.852281146568338,0.0815451457384691,2,1.147495692287322,0.4561808165931896,8.78510426420665,0.012369121272281096,77.23419165155904,True,1.0006120500950684e-05,True,True,False
0.1,Lactobacillus,0.15059994513967467,0.5327165492957245,0.7782594125041975,30,59,-1.1770432912171607,0.6161159515171639,0.061470069983683616,25,40,-2.0362010179934833,1.2903446974174122,0.14472224860724256,95,10,-1.8694932365663344,1.4119677224573388,0.185491761319727,104,-0.7342733743434909,0.6038582758191774,-1.9178355949490786,0.44928884626209664,0.22399645968191229,0.6038582758191774,-3.3324658331464803,1.8639190844594986,0.3480390052642154,2,0.9624204263338486,0.5443747248959055,4.091157513357274,0.12930533199270713,51.11407973244311,False,0.44212337762064086,False,False,False
0.1,Ligilactobacillus,-1.1142145253734008,0.4442348278646756,0.014045345474144337,30,59,-1.570667374401736,0.421331988054492,0.0005388347956817519,25,40,-2.360046081557257,1.3435719733991434,0.1109425664229722,95,10,-1.9511779851259283,1.4986176269318183,0.1929214416963787,104,-1.4040043637280244,0.29808429601911346,-1.9882495839254868,-0.819759143530562,2.476053819191128e-06,0.29808429601911346,-2.6865575736742158,-0.12145115378183302,0.042240118874447126,2,0.5441690007486342,0.0,1.0883380014972683,0.5803238316908814,0.0,True,0.09452184245483092,True,True,False
0.1,Limosilactobacillus,-1.4618063835743054,0.5515430754718967,0.010500770702695277,30,59,-0.9848273561466541,0.49358822258002766,0.05106528171258626,25,40,-1.5721770053136122,1.29715636410369,0.25350899399040794,95,10,-1.3832625507434313,1.412205840309767,0.3273305650815421,104,-1.2248719046568424,0.35385822195400757,-1.9184340196866971,-0.5313097896269875,0.0005372211044272115,0.35385822195400757,-2.7474009492726763,0.29765713995899157,0.0742802269421412,2,0.24637104552000094,0.0,0.4927420910400019,0.7816321500057573,0.0,True,0.07262604890275579,True,False,False
0.1,Monoglobus,-1.0041550501855814,0.1891740785790952,8.762174150672499e-07,30,59,-1.8314701832929967,0.21389830912983465,1.0633739986303217e-11,25,40,2.3038436058902017,1.1041732756905693,0.06190631179472365,95,10,2.1145386252231675,1.1907655740535574,0.07576905607555832,104,-0.8258083936976187,0.547176090698109,-1.8982735314659123,0.24665674407067495,0.1312429003898237,0.9969202900407189,-5.115210200930788,3.46359341353555,0.49458125443728695,2,3.3194539317300844,0.6707838412186651,19.26896238862364,6.543317308979243e-05,89.620613919612,False,0.0012876514651140897,True,True,False
0.1,NK4A214 group,0.6544083640612586,0.25417743085065725,0.01177697520849917,30,59,0.7062864556712071,0.3482055896629636,0.047697988943759956,25,40,0.5078977114158514,1.0936839856509537,0.6514295889269317,95,10,0.19033385328874536,1.083960849317108,0.8606152127167548,104,0.6668415736298537,0.20177521606229065,0.27136215014776405,1.0623209971119434,0.000950192609101775,0.20177521606229065,-0.20132711054558994,1.5350102578052973,0.08063746929507343,2,0.018172831551779345,0.0,0.03634566310355869,0.981991298611077,0.0,True,0.00232521951854903,True,True,False
0.1,Negativibacillus,-2.0632518467595853,0.3000536342825201,1.0493811987980262e-09,30,59,1.487399289872188,0.40784580794941505,0.0007343586080200534,25,40,0.09107955853301863,0.8301208938719198,0.9146646448295103,95,10,0.11192802852109535,0.8694846854755551,0.8975719652849756,104,-0.1796581019006768,1.3158901115907298,-2.758802720618507,2.3994865168171535,0.8914025353136581,1.3158901115907298,-5.841476282516691,5.482160078715337,0.9039056823566763,2,0.6372515604521545,4.892710207888404,50.27694240149599,1.2092070596486449e-11,96.02203335272733,False,2.93278059981934e-06,True,False,False
0.1,Odoribacter,-0.3408105017674441,0.35826597189288506,0.3444628781865712,30,59,0.3157326733746141,0.4102555438383992,0.44462265885217067,25,40,1.3933709925561755,1.0037742344778184,0.1918387833425957,95,10,0.9267742662784211,1.0950400600909167,0.3973640866567616,104,0.13690877548529115,0.3748516055464481,-0.5978003713857472,0.8716179223563294,0.7149362940293204,0.39246533663426714,-1.5517332764952536,1.8255508274658359,0.7605091799902599,2,1.0961850108601725,0.17194760583704383,3.399382115539642,0.18273997142711237,41.16577860260626,False,0.9431943923089473,False,False,False
0.1,Oscillibacter,0.32843916414318897,0.31349821316038734,0.29779266539023863,30,59,0.9519427665414706,0.29474959702554926,0.0020344270258945336,25,40,1.5248060398273093,1.1366038878840068,0.2069779046113865,95,10,1.648716129163167,1.2329080369899679,0.18113843719902312,104,0.6975472882671204,0.26455930699139857,0.17901104656397926,1.2160835299702617,0.00837319791577122,0.26455930699139857,-0.4407595361259403,1.835854112660181,0.11876063129545292,2,0.9251599901768226,0.05529525385359173,2.6593443472642826,0.2645639781330327,24.79349272472226,True,0.09452184245483092,True,True,False
0.1,Parabacteroides,0.2965435437564592,0.2722004779197681,0.27915451680489833,30,59,-0.260605063752513,0.2729021626077761,0.34408984207981996,25,40,-1.141494279153691,1.071048250142216,0.3090637289196085,95,10,-1.4523074954603032,1.1270810164455927,0.19755233747199752,104,-0.05146819051374211,0.27206944911400033,-0.5847243107771827,0.4817879297496985,0.8499572381960071,0.2729395932574502,-1.225832476485065,1.1228960954575806,0.8678307107495092,2,1.0064067142590813,0.08323614400406444,3.225933141707902,0.19929551199578388,38.002434887998255,False,0.09003761120077891,True,False,False
0.1,Paraprevotella,1.731197047626023,0.4732228507076731,0.000499765158065153,30,59,1.8262552781547874,0.47510435856117744,0.00028613215000912744,25,40,1.4129671301254731,0.9155050259061408,0.14574862803143887,95,10,1.4209368417523969,1.0772685361795902,0.1871630167624907,104,1.7353049854446385,0.314833383470962,1.1182315538415528,2.352378417047724,3.551417301613469e-08,0.314833383470962,0.3806862686538317,3.0899237022354455,0.03137531253336907,2,0.0803436255212335,0.0,0.160687251042467,0.9227991945448037,0.0,True,0.0005534438966524407,True,True,False
0.1,Parasutterella,1.9634870906291622,0.3789158076719398,9.022563149601366e-06,30,59,0.29277892432739483,0.4957372075279008,0.5574570437854656,25,40,1.1369482253707335,0.9377096104243626,0.24823533020923197,95,10,1.2274611524112418,0.924635406212119,0.18434060468381597,104,1.1641415469956033,0.6120027208328646,-0.03538378583681112,2.363666879828018,0.057147154325475985,0.6120027208328646,-1.4690936303773872,3.797376724368594,0.19749106447400308,2,0.7190764912497344,0.7761576601307814,7.215009948844984,0.02711942618721019,72.28001050337886,True,9.901477719704407e-06,True,False,False
0.1,Prevotella,0.8552671322150647,0.526729752143429,0.1106166907592019,30,59,1.265662446694473,0.6087945252629512,0.042832754105414435,25,40,0.21585746418670704,0.7975306836443016,0.7913944028600837,95,10,0.5529644514257461,0.770852208698753,0.4731632688868448,104,0.8682220340088702,0.35635688527937187,0.16976253886130133,1.566681529156439,0.014834947395874145,0.35635688527937187,-0.665057891184434,2.4015019592021742,0.13514004319102504,2,0.5479431939872328,0.0,1.0958863879744656,0.5781377054356106,0.0,True,0.04565290051874637,True,True,False
0.1,Roseburia,1.129603146530564,0.22748558153832008,3.3987773890143733e-06,30,59,-0.020272221411975266,0.24327550169257675,0.9338582644195021,25,40,1.343222762356549,1.3419251931806144,0.3397675255364403,95,10,1.371755567528022,1.4376188592811638,0.3399895778924845,104,0.6470621657124326,0.5149262848680344,-0.36219335262891483,1.6563176840537799,0.20889443675957287,0.5149262848680344,-1.5684868194673087,2.862611150892174,0.3357742051072572,2,0.6693860431006277,0.542515792425655,12.226740357988508,0.0022130797555648257,83.64241047538665,False,2.140965657889526e-06,True,False,False
0.1,Ruminococcus,-0.6672539404923477,0.2686623757191012,0.014932076609660188,30,59,-0.6568445264100009,0.22185159044288208,0.0047194580027448306,25,40,0.022731935995219388,0.9902861767168084,0.9820659478831861,95,10,-0.3265608522150412,1.0088988082700594,0.746179949380293,104,-0.6412511656988065,0.16856963477804784,-0.9716476498637803,-0.3108546815338327,0.00014233630857926282,0.16856963477804784,-1.3665477649204556,0.08404543352284277,0.06267708706425372,2,0.23193649310101033,0.0,0.46387298620202067,0.7929964824551006,0.0,False,0.22955423195477365,False,False,False
0.1,Sellimonas,-0.9200004287509049,0.46445434465116814,0.05187733501575723,30,59,0.007658573219878839,0.5681397889396065,0.9892911372162712,25,40,0.1906994201445218,0.7632034071215871,0.8071164600867681,95,10,0.5566341471381733,0.8112366289162215,0.49261531052616336,104,-0.38645531862692517,0.3594300646676922,-1.0909382453756018,0.31802760812175146,0.28229003602793445,0.3594300646676922,-1.9329580675042317,1.1600474302503812,0.39477870089806644,2,0.9714386537165655,0.06248639647080363,2.3654934290840157,0.3064358896839564,15.451043938242723,False,0.27915217794885844,False,False,False
0.1,Slackia,-0.41836756750053805,0.39080037097006726,0.28868025025311933,30,59,-1.0689706165623019,0.471165222857051,0.027376871392699533,25,40,0.585773349763544,0.31959095157555767,0.08079530987301038,95,10,0.6108743550195126,0.3410327846390222,0.07325347765161119,104,-0.25552436450526433,0.4908552252733691,-1.2176006060410678,0.706551877030539,0.6026665514185384,0.4908552252733691,-2.3675039394133406,1.8564552104028118,0.6545612789827009,2,0.966418878054853,0.5671526620144502,9.494052188133683,0.008677462827070964,78.93417941709086,False,0.8189506765051165,False,False,False
0.1,Streptococcus,-1.105008809250835,0.3653693368962252,0.003317270224972691,30,59,-2.5212670863443285,0.41273905426576835,1.3694718820469434e-07,25,40,0.25396599825820454,1.3419226461633886,0.8535156173267266,95,10,0.3856861681207634,1.4470569617700593,0.7898299532749619,104,-1.4649326815932735,0.6652066898146961,-2.768737793630078,-0.16112756955646912,0.027649644059565347,0.7059338273464881,-4.502320790810486,1.5724554276239386,0.1736475598067488,2,1.126198047384705,0.9063258806425302,8.694031465872644,0.012945387486443014,76.99571242810939,False,0.029678058013359623,True,True,False
0.1,Sutterella,1.903291539761114,0.42110802072574266,2.2238996063747697e-05,30,59,2.4352899826604064,0.4159779153255909,2.3106532316634538e-07,25,40,-2.763388395696202,1.3719577757291828,0.06959656397492278,95,10,-2.350243739185852,1.502552317695984,0.11777820041877393,104,1.1407032477286663,0.8676887537359319,-0.5599667095937602,2.8413732050510925,0.1886290196297935,1.427037084668875,-4.999341759999493,7.2807482554568255,0.5079368144998643,2,2.704846236667394,1.727416462471145,13.175998232823243,0.0013767920099782326,84.82088442439434,False,4.129606241020897e-05,True,True,False
