pseudocount,genus,omitted,random_estimate,random_se,random_ci_low,random_ci_high,random_p,hksj_se_modified,hksj_ci_low_modified,hksj_ci_high_modified,hksj_p_modified,hksj_df,hksj_scale,tau2_dl,q,q_p,i2_percent
0.5,Collinsella,PRJEB54571_external,-1.766584788886783,0.5016487346916912,-2.749816308882498,-0.7833532688910682,0.0004290198571744443,0.5016487346916912,-8.140636317651518,4.607466739877951,0.17614116993932172,1,1.0,0.4246015147052176,6.315345124392093,0.011969744460574971,84.16555262929896
0.5,Coprobacter,PRJNA784025_discovery,-0.09848799749538989,0.3155471324358089,-0.7169603770695754,0.5199843820787955,0.7549507086068756,0.3155471324358089,-4.107894466218831,3.910918471228051,0.807398974954902,1,0.05751626280216225,0.0,0.05751626280216225,0.810465549996862,0.0
0.5,Coprobacter,PRJNA784025_validation,0.1235767020672739,0.29381780274458114,-0.45230619131210514,0.6994595954466529,0.6740548143142737,0.29381780274458114,-3.6097324548139937,3.8568858589485417,0.7465431767417394,1,0.02898812135832324,0.0,0.02898812135832324,0.8648064669028721,0.0
0.5,Coprobacter,PRJEB54571_external,0.01740696351561146,0.24645655669843164,-0.46564788761331455,0.5004618146445374,0.9436930830756728,0.24645655669843164,-3.114120504530746,3.148934431561969,0.9551107685169752,1,0.3511310282583704,0.0,0.3511310282583704,0.5534735796740121,0.0
0.5,Coprococcus,PRJNA784025_discovery,0.5207227578971763,0.2737223064055306,-0.015772962657663703,1.0572184784520162,0.05712201082262558,0.2737223064055306,-2.957248908219894,3.9986944240142464,0.3081004294624928,1,0.4130439630957996,0.0,0.4130439630957996,0.5204285393610809,0.0
0.5,Coprococcus,PRJNA784025_validation,0.8133583446366359,0.275793320519806,0.27280343641781624,1.3539132528554556,0.0031864002804228007,0.275793320519806,-2.6909280508284583,4.31764474010173,0.2081195069482173,1,1.0000000000000002,0.016585840645223067,1.0430557871121162,0.3071118401564111,4.127850844040064
0.5,Coprococcus,PRJEB54571_external,0.7613998332947808,0.19416605570602896,0.380834364110964,1.1419653024785976,8.804151125041617e-05,0.19416605570602896,-1.7057138233715028,3.228513489961064,0.15895771877567264,1,0.7006263044341698,0.0,0.7006263044341698,0.40257332688500946,0.0
0.5,DTU089,PRJNA784025_discovery,-0.010095253350669225,0.17298037615523285,-0.34913679061492564,0.32894628391358716,0.95346132970306,0.17298037615523285,-2.2080193281640943,2.187828821462756,0.9628885289218407,1,0.012127908996062831,0.0,0.012127908996062831,0.9123088251938677,0.0
0.5,DTU089,PRJNA784025_validation,-0.38649019897599046,0.24590428374060316,-0.8684625951075726,0.09548219715559175,0.11601784349886295,0.24590428374060316,-3.5110003737497846,2.7380199757978034,0.36073940796349585,1,0.9999999999999996,0.0639448439356635,1.678359915945994,0.19514252370471172,40.418024137787036
0.5,DTU089,PRJEB54571_external,-0.29338812198738035,0.25552616367413705,-0.7942194027886889,0.20744315881392822,0.25089734677338127,0.25552616367413705,-3.5401558731460234,2.9533796291712626,0.4561579017923237,1,0.9999999999999999,0.10438934136293121,4.884910339513872,0.027092441623050433,79.52879519791726
0.5,Desulfovibrio,PRJNA784025_discovery,0.7138882321917861,0.88938452353987,-1.029305433946359,2.457081898329931,0.42216162494671594,0.88938452353987,-10.586813613319912,12.014590077703485,0.5694088828846515,1,1.0,1.3059432755544524,5.540297092278919,0.018583427606069954,81.9504264239977
0.5,Desulfovibrio,PRJNA784025_validation,0.3325216813671852,0.2945614012753945,-0.244818665132588,0.9098620278669584,0.2589524596951609,0.2945614012753945,-3.4102357906883074,4.075279153422677,0.4615093891189349,1,1.0,0.008300168820953642,1.0316984076757385,0.30976009413901767,3.0724490257913897
0.5,Desulfovibrio,PRJEB54571_external,0.9808087207231839,0.5245314565308757,-0.04727293407733257,2.0088903755237,0.06150105549342071,0.5245314565308759,-5.683995356657056,7.645612798103424,0.31264046734606893,1,1.0000000000000002,0.42539480757837334,4.374077129941092,0.0364895848324552,77.13803460037599
0.5,Dialister,PRJNA784025_discovery,-0.5712580293874976,0.504478948794572,-1.5600367690248587,0.4175207102498635,0.25747791053581826,0.504478948794572,-6.981270837991373,5.838754779216378,0.46053087288546624,1,0.9999999999999999,0.16099352020482843,1.2791859202592784,0.2580504545191039,21.82528089448406
0.5,Dialister,PRJNA784025_validation,1.34218604964834,0.5262900338030032,0.3106575833944538,2.3737145159022264,0.010763696032012401,0.5262900338030033,-5.3449628705963885,8.029334969893068,0.23789827081584666,1,1.0000000000000002,0.2266990207620772,1.4050031789797872,0.2358876683365521,28.825783815939232
