"sample_id","title","group","processing_plate","score","program","family"
"GSM1559952","hepatocellular carcinoma [M747_plate4_C07]","HCC","plate4",1.29155210324475,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559953","cirrhosis [M748_plate4_C08]","Cirrhosis","plate4",0.192452241257925,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559954","hepatocellular carcinoma [M749_plate24_1_E09]","HCC","plate24_1",0.122046174839978,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559955","hepatocellular carcinoma [M751_plate4_C09]","HCC","plate4",0.0746645367494721,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559956","cirrhosis [M752_plate4_C10]","Cirrhosis","plate4",-0.276011214123689,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559957","hepatocellular carcinoma [M755_plate24_1_F09]","HCC","plate24_1",0.444859892730101,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559958","hepatocellular carcinoma [M757_plate24_1_G09]","HCC","plate24_1",-0.152016565074843,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559959","hepatocellular carcinoma [M759_plate4_C11]","HCC","plate4",1.78738212481553,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559960","cirrhosis [M760_plate4_C12]","Cirrhosis","plate4",0.467909344187956,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559961","hepatocellular carcinoma [M761_placa96-3_H06]","HCC","plate96_3",-0.36780943300272,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559962","hepatocellular carcinoma [M763_plate4_D01]","HCC","plate4",-0.477490754556963,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559963","cirrhosis [M764_plate4_D02]","Cirrhosis","plate4",-0.114697498160185,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559964","hepatocellular carcinoma [M765_plate4_D03]","HCC","plate4",-0.0181692963134467,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559965","cirrhosis [M766_plate4_D04]","Cirrhosis","plate4",-0.274119779751585,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559966","hepatocellular carcinoma [M769_plate4_D05]","HCC","plate4",0.361927360927559,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559967","cirrhosis [M770_plate4_D06]","Cirrhosis","plate4",0.226572236569535,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559968","hepatocellular carcinoma [M771_plate4_D07_2]","HCC","plate4",-0.420519015761369,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559969","cirrhosis [M772_plate4_D08]","Cirrhosis","plate4",0.101259155445499,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559970","hepatocellular carcinoma [M773_plate4_D09]","HCC","plate4",0.355198650499366,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559971","cirrhosis [M774_plate4_D10]","Cirrhosis","plate4",0.277615488518039,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559972","hepatocellular carcinoma [M777_placa96-3_H07]","HCC","plate96_3",0.0366667615411206,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559973","hepatocellular carcinoma [M779_plate4_D11]","HCC","plate4",-0.526820809441201,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559974","cirrhosis [M780_plate4_D12]","Cirrhosis","plate4",0.185859881616323,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559975","hepatocellular carcinoma [M781_plate4_E01_2]","HCC","plate4",0.144658634179384,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559976","cirrhosis [M782_plate4_E02]","Cirrhosis","plate4",-0.235356466746781,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559977","hepatocellular carcinoma [M783_plate4_E03]","HCC","plate4",-0.0572659938303616,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559978","cirrhosis [M784_plate4_E04]","Cirrhosis","plate4",-0.308167367169373,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559979","hepatocellular carcinoma [M785_placa96_2_H07]","HCC","plate96_2",-0.396209435127881,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559980","hepatocellular carcinoma [M787_plate4_E05]","HCC","plate4",-0.827942851359025,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559981","cirrhosis [M788_plate4_E06]","Cirrhosis","plate4",-0.208053376923048,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559982","hepatocellular carcinoma [M789_plate4_E07]","HCC","plate4",1.06987349459259,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559983","cirrhosis [M790_plate4_E08]","Cirrhosis","plate4",0.0452240617476299,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559984","hepatocellular carcinoma [M791_plate4_E09]","HCC","plate4",-1.06101017609499,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559985","cirrhosis [M792_plate4_E10]","Cirrhosis","plate4",-0.546435933203967,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559986","hepatocellular carcinoma [M793_plate4_E11]","HCC","plate4",0.015777397159261,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559987","cirrhosis [M794_plate4_E12]","Cirrhosis","plate4",0.106178151063874,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559988","hepatocellular carcinoma [M795_plate4_F01]","HCC","plate4",-0.170625392857625,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559989","cirrhosis [M796_plate4_F02]","Cirrhosis","plate4",-0.218958014818906,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559990","hepatocellular carcinoma [M797_plate4_F03]","HCC","plate4",0.345046430034168,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559991","cirrhosis [M798_plate4_F04]","Cirrhosis","plate4",0.260179144323744,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559992","hepatocellular carcinoma [M799_plate4_F05]","HCC","plate4",0.40725684319447,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559993","cirrhosis [M800_plate4_F06]","Cirrhosis","plate4",0.216271097485514,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559994","hepatocellular carcinoma [M801_plate4_F07]","HCC","plate4",0.299991516481891,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559995","cirrhosis [M802_plate4_F08]","Cirrhosis","plate4",0.6148098299561,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559996","hepatocellular carcinoma [M803_plate4_F09]","HCC","plate4",0.327602060259179,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559997","cirrhosis [M804_plate4_F10]","Cirrhosis","plate4",0.357428628376221,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559998","hepatocellular carcinoma [M805_plate1_H07]","HCC","plate1",0.439033228457771,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559999","hepatocellular carcinoma [M807_plate4_F11]","HCC","plate4",-0.0388224487666851,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1560000","cirrhosis [M808_plate4_F12]","Cirrhosis","plate4",0.415793026386689,"bile_acid_receptor_response","prespecified_axis_sensitivity"
"GSM1559605","cirrhosis [B108_placa96-3_F01]","Cirrhosis","plate96_3",0.422245980241813,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559606","hepatocellular carcinoma [B109_placa96-3_F02]","HCC","plate96_3",-0.138563610212267,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559607","cirrhosis [B110_placa96-3_F03]","Cirrhosis","plate96_3",0.456046785592843,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559608","hepatocellular carcinoma [B111_placa96-3_F04]","HCC","plate96_3",-0.196374241972357,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559609","hepatocellular carcinoma [B131_plate4_H06]","HCC","plate4",0.00990525250281614,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559610","cirrhosis [B134_placa96-3_F05]","Cirrhosis","plate96_3",0.306463253895402,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559611","hepatocellular carcinoma [B135_placa96-3_F06]","HCC","plate96_3",0.474050050430766,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559612","cirrhosis [B146_placa96-3_F07]","Cirrhosis","plate96_3",0.41496194757042,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559613","hepatocellular carcinoma [B147_placa96-3_F08]","HCC","plate96_3",-0.213174831827493,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559614","cirrhosis [B150_placa96-3_F09]","Cirrhosis","plate96_3",0.121210850400032,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559615","hepatocellular carcinoma [B151_placa96-3_F10]","HCC","plate96_3",-0.0894165972746075,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559616","cirrhosis [B152_placa96-3_F11]","Cirrhosis","plate96_3",-0.24461726079721,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559617","hepatocellular carcinoma [B153_placa96-3_F12]","HCC","plate96_3",-0.048320162650242,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559618","cirrhosis [B156_placa96-3_G01]","Cirrhosis","plate96_3",0.0286577088678306,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559619","hepatocellular carcinoma [B157_placa96-3_G02]","HCC","plate96_3",-0.934925332894029,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559620","cirrhosis [B158_placa96-3_G03]","Cirrhosis","plate96_3",-0.167650909065678,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559621","hepatocellular carcinoma [B159_placa96-3_G04]","HCC","plate96_3",0.232260691007117,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559622","cirrhosis [B160_placa96-3_G05]","Cirrhosis","plate96_3",-0.114713188326258,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559623","hepatocellular carcinoma [B161_placa96-3_G06]","HCC","plate96_3",0.510322424445571,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559624","cirrhosis [B166_placa96-3_G07]","Cirrhosis","plate96_3",0.0971958662346617,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559625","hepatocellular carcinoma [B167_placa96-3_G08]","HCC","plate96_3",-0.756647251662908,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559626","cirrhosis [B168_placa96-3_G09]","Cirrhosis","plate96_3",0.557346074746269,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559627","hepatocellular carcinoma [B169_placa96-3_G10]","HCC","plate96_3",-0.0501552128668323,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559628","cirrhosis [B174_placa96-3_G11]","Cirrhosis","plate96_3",0.404779719951462,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559629","hepatocellular carcinoma [B175_placa96-3_G12]","HCC","plate96_3",-0.298050503883307,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559630","cirrhosis [B178_plate4_G01]","Cirrhosis","plate4",0.442291925638898,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559631","hepatocellular carcinoma [B179_plate4_G02]","HCC","plate4",-0.214140337375454,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559632","cirrhosis [B180_plate4_G03]","Cirrhosis","plate4",0.199790282785975,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559633","hepatocellular carcinoma [B181_plate4_G04]","HCC","plate4",0.272906343830495,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559634","hepatocellular carcinoma [B209_plate4_H07]","HCC","plate4",-0.154865537130601,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559635","cirrhosis [B214_plate4_G05]","Cirrhosis","plate4",0.207488757291346,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559636","hepatocellular carcinoma [B215_plate4_G06]","HCC","plate4",0.401620702806807,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559637","cirrhosis [B230_plate4_G07]","Cirrhosis","plate4",0.220193773113615,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559638","hepatocellular carcinoma [B231_plate4_G08]","HCC","plate4",-0.308222095029637,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559639","cirrhosis [B232_plate4_G09]","Cirrhosis","plate4",0.0319508638511032,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559640","hepatocellular carcinoma [B233_plate4_G10]","HCC","plate4",0.282792019656123,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559641","cirrhosis [B236_plate4_G11]","Cirrhosis","plate4",-0.0757459957695753,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559642","hepatocellular carcinoma [B237_plate4_G12]","HCC","plate4",-0.164393014941526,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559643","cirrhosis [B238_plate24_1_C05]","Cirrhosis","plate24_1",-0.502856704716759,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559644","hepatocellular carcinoma [B239_plate24_1_D05]","HCC","plate24_1",-0.555455464111113,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559645","cirrhosis [B242_plate24_1_E05]","Cirrhosis","plate24_1",0.477934002309945,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559646","hepatocellular carcinoma [B243_plate24_1_F05]","HCC","plate24_1",0.314491079936038,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559647","cirrhosis [B246_plate24_1_G05]","Cirrhosis","plate24_1",0.137768554340192,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559648","hepatocellular carcinoma [B247_plate24_1_H05]","HCC","plate24_1",0.16531232271559,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559649","cirrhosis [B264_plate24_1_A07]","Cirrhosis","plate24_1",0.179640687826682,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559650","hepatocellular carcinoma [B265_plate24_1_B07]","HCC","plate24_1",-0.538134245343148,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559651","cirrhosis [B294_plate24_1_C07]","Cirrhosis","plate24_1",-0.0660743164762417,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559652","hepatocellular carcinoma [B295_plate24_1_D07]","HCC","plate24_1",-0.141712109282367,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559653","cirrhosis [B298_plate24_1_E07]","Cirrhosis","plate24_1",0.395478887259296,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559654","hepatocellular carcinoma [B299_plate24_1_F07]","HCC","plate24_1",-0.0120143916996951,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559655","cirrhosis [B300_plate24_1_G07]","Cirrhosis","plate24_1",0.105088795494273,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559656","hepatocellular carcinoma [B301_plate24_1_H07]","HCC","plate24_1",0.0853039214260892,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559657","cirrhosis [B306_plate24 2_G05]","Cirrhosis","plate24_2",0.0388390231374464,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559658","hepatocellular carcinoma [B307_plate24 2_H05]","HCC","plate24_2",0.36272333476245,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559659","cirrhosis [B316_plate24 2_A07]","Cirrhosis","plate24_2",-0.261552074246239,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559660","hepatocellular carcinoma [B317_plate24 2_B07]","HCC","plate24_2",-0.0213483398752525,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559661","cirrhosis [B318_plate24 2_C07]","Cirrhosis","plate24_2",0.139692968124914,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559662","hepatocellular carcinoma [B319_plate24 2_D07]","HCC","plate24_2",-0.382047745425671,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559663","cirrhosis [B324_plate24 2_E07]","Cirrhosis","plate24_2",0.443582503164229,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559664","hepatocellular carcinoma [B325_plate24 2_F07]","HCC","plate24_2",0.123538034054778,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559665","hepatocellular carcinoma [M207_plate1_A01]","HCC","plate1",-0.268887515403042,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559666","cirrhosis [M208_plate1_A02]","Cirrhosis","plate1",-0.358218931051934,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559667","hepatocellular carcinoma [M209_plate1_A03]","HCC","plate1",-0.163081991356164,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559668","cirrhosis [M210_plate1_A04]","Cirrhosis","plate1",0.298737432433902,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559669","hepatocellular carcinoma [M213_plate1_A05]","HCC","plate1",0.167142713489948,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559670","cirrhosis [M214_plate1_A06]","Cirrhosis","plate1",0.377612446058012,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559671","hepatocellular carcinoma [M223_plate1_A07]","HCC","plate1",0.586460089798151,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559672","cirrhosis [M224_plate1_A08]","Cirrhosis","plate1",-0.00655415731093865,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559673","hepatocellular carcinoma [M229_plate1_A09]","HCC","plate1",-0.514439644957646,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559674","cirrhosis [M230_plate1_A10]","Cirrhosis","plate1",0.423944987987314,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559675","hepatocellular carcinoma [M233_plate1_A11]","HCC","plate1",-0.163168723826493,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559676","cirrhosis [M234_plate1_A12]","Cirrhosis","plate1",0.236609652508298,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559677","hepatocellular carcinoma [M235_plate1_B01]","HCC","plate1",0.17600515694325,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559678","cirrhosis [M236_plate1_B02]","Cirrhosis","plate1",0.155941270289279,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559679","hepatocellular carcinoma [M237_plate1_B03]","HCC","plate1",-0.420822175520063,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559680","cirrhosis [M238_plate1_B04]","Cirrhosis","plate1",0.111065673110335,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559681","hepatocellular carcinoma [M243_plate1_B05]","HCC","plate1",-0.297357798717556,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559682","cirrhosis [M244_plate1_B06]","Cirrhosis","plate1",0.432767244478165,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559683","hepatocellular carcinoma [M247_plate1_B07]","HCC","plate1",-0.0957906616812462,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559684","cirrhosis [M248_plate1_B08]","Cirrhosis","plate1",-0.196029933523975,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559685","hepatocellular carcinoma [M253_plate1_B09]","HCC","plate1",-0.0803765506356995,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559686","cirrhosis [M254_plate1_B10]","Cirrhosis","plate1",0.399676365380024,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559687","hepatocellular carcinoma [M255_plate1_B11]","HCC","plate1",-0.358053330031247,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559688","cirrhosis [M256_plate1_B12]","Cirrhosis","plate1",0.187779871258475,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559689","hepatocellular carcinoma [M257_plate24 2_G07]","HCC","plate24_2",-0.244960601385459,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559690","hepatocellular carcinoma [M261_plate1_C01]","HCC","plate1",-0.2108231034836,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559691","cirrhosis [M262_plate1_C02]","Cirrhosis","plate1",-0.145291869075024,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559692","hepatocellular carcinoma [M265_plate1_G02]","HCC","plate1",0.129636987713043,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559693","hepatocellular carcinoma [M267_plate1_C03]","HCC","plate1",0.124223131923283,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559694","cirrhosis [M268_plate1_C04]","Cirrhosis","plate1",0.620006224031189,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559695","hepatocellular carcinoma [M269_plate1_G03]","HCC","plate1",-0.337564496500053,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559696","hepatocellular carcinoma [M271_plate1_G04]","HCC","plate1",-0.0888159326972638,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559697","hepatocellular carcinoma [M275_plate1_C05]","HCC","plate1",0.00999743184408865,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559698","cirrhosis [M276_plate1_C06]","Cirrhosis","plate1",-0.319716658254696,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559699","hepatocellular carcinoma [M279_plate1_C07]","HCC","plate1",-0.677183106906793,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559700","cirrhosis [M280_plate1_C08]","Cirrhosis","plate1",-0.0518752595639857,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559701","hepatocellular carcinoma [M305_plate1_C09]","HCC","plate1",0.0186485263538111,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559702","cirrhosis [M306_plate1_C10]","Cirrhosis","plate1",-0.199038162315419,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559703","hepatocellular carcinoma [M311_plate1_C11]","HCC","plate1",-0.318256286107305,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559704","cirrhosis [M312_plate1_C12]","Cirrhosis","plate1",-0.192576058569378,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559705","hepatocellular carcinoma [M319_plate1_D01]","HCC","plate1",0.172229445436082,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559706","cirrhosis [M320_plate1_D02]","Cirrhosis","plate1",0.192376602963348,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559707","hepatocellular carcinoma [M321_plate1_G05]","HCC","plate1",-0.188590137176395,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559708","hepatocellular carcinoma [M325_plate1_D03_2]","HCC","plate1",-0.113029390441169,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559709","cirrhosis [M326_plate1_D04]","Cirrhosis","plate1",0.279109299414485,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559710","hepatocellular carcinoma [M327_plate1_D05]","HCC","plate1",-0.245224204686104,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559711","cirrhosis [M328_plate1_D06]","Cirrhosis","plate1",-0.0253184926116227,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559712","hepatocellular carcinoma [M329_plate1_G06]","HCC","plate1",-0.522243926399146,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559713","hepatocellular carcinoma [M335_plate1_G07]","HCC","plate1",-0.138396359338301,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559714","hepatocellular carcinoma [M337_plate1_G08]","HCC","plate1",-0.118972238380832,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559715","hepatocellular carcinoma [M339_plate1_D07]","HCC","plate1",-0.392225654013178,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559716","cirrhosis [M340_plate1_D08]","Cirrhosis","plate1",0.284141793866143,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559717","hepatocellular carcinoma [M345_plate1_D09]","HCC","plate1",0.330233948041298,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559718","cirrhosis [M346_plate1_D10]","Cirrhosis","plate1",-0.211193354402184,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559719","hepatocellular carcinoma [M353_plate1_G09]","HCC","plate1",-0.0745815330211427,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559720","hepatocellular carcinoma [M357_plate1_D11]","HCC","plate1",-0.239293087335387,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559721","cirrhosis [M358_plate1_D12]","Cirrhosis","plate1",0.191897067799639,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559722","hepatocellular carcinoma [M363_plate1_E01]","HCC","plate1",-0.365588209384646,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559723","cirrhosis [M364_plate1_E02]","Cirrhosis","plate1",0.272828482040921,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559724","hepatocellular carcinoma [M369_plate1_G10]","HCC","plate1",0.0182262582934231,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559725","hepatocellular carcinoma [M371_plate1_E03]","HCC","plate1",-0.127128787175947,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559726","cirrhosis [M372_plate1_E04]","Cirrhosis","plate1",0.251810801995518,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559727","hepatocellular carcinoma [M373_plate1_E05]","HCC","plate1",0.635273627068754,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559728","cirrhosis [M374_plate1_E06]","Cirrhosis","plate1",0.0978671914202073,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559729","hepatocellular carcinoma [M375_plate1_G11]","HCC","plate1",-0.514381633672617,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559730","hepatocellular carcinoma [M379_plate1_E07]","HCC","plate1",0.600977491330989,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559731","cirrhosis [M380_plate1_E08]","Cirrhosis","plate1",-0.197975853524847,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559732","hepatocellular carcinoma [M385_plate1_E09]","HCC","plate1",0.0644070282684435,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559733","cirrhosis [M386_plate1_E10]","Cirrhosis","plate1",0.19448303227845,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559734","hepatocellular carcinoma [M391_plate1_E11]","HCC","plate1",0.0591011442198201,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559735","cirrhosis [M392_plate1_E12]","Cirrhosis","plate1",0.451452193500305,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559736","hepatocellular carcinoma [M393_plate1_F01]","HCC","plate1",0.0824650660788061,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559737","cirrhosis [M394_plate1_F02]","Cirrhosis","plate1",-0.140056948556039,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559738","hepatocellular carcinoma [M397_plate1_G12]","HCC","plate1",-0.346311327419187,"ahr_aromatic_response","prespecified_axis_sensitivity"
"GSM1559739","hepatocellular carcinoma [M399_plate1_F03]","HCC","plate1",0.530973720457144,"ahr_aromatic_response","prespecified_axis_sensitivity"
