gene,mean_logCPM_control,mean_logCPM_GCA,log2FC_GCA_vs_control,welch_t,p_welch,q_bh
CWC15,4.530057808695578,4.235366176327528,-0.2946916323680506,-2.27394600601817,0.08689838229810946,0.21613581524814765
NDUFAF1,2.9737642020311976,2.828916715230593,-0.14484748680060466,-2.275530039770276,0.0869348320753669,0.2161839850488835
COL9A2,2.2746097553021083,2.9253471938881717,0.6507374385860634,2.8089924197094644,0.08702773623808581,0.21637249549960233
HLA-DPB1,0.3548254947393876,1.0773053987763384,0.7224799040369507,2.3285929110372843,0.08708233782683399,0.21646572091899116
PPIP5K2,4.219419825892327,3.6542701508552367,-0.5651496750370906,-2.3473530640645754,0.0871411402166573,0.2165574789616578
HNRNPA0,8.291861920320773,8.149100798165,-0.14276112215577363,-2.2873099924691966,0.08715410497050445,0.2165574789616578
SCP2,5.081932608882702,5.306011864315213,0.22407925543251128,2.651004226329229,0.08717058852869893,0.2165574789616578
TWNK,5.388679511245967,5.068020813807963,-0.3206586974380041,-2.5709907874740234,0.08731944040269776,0.21686447697601802
SECISBP2,4.73059873683533,4.159051865051642,-0.5715468717836885,-2.4619945296123866,0.0873284373504376,0.21686447697601802
EIF1,9.634660299221848,9.28628196664559,-0.3483783325762584,-2.785589072582244,0.08735739388953898,0.21689382375360325
SNX10,4.396709970329136,3.98674854846422,-0.40996142186491547,-2.793847626657453,0.08742359393544875,0.21701561028895724
VDR,4.417902520677797,4.233737591229258,-0.18416492944853857,-2.628450336449552,0.08745108415681013,0.21704127672179488
CHRAC1,6.217455804120793,5.873884135417371,-0.34357166870342226,-2.251824424494914,0.08748182245269763,0.21704840879153178
ALG1,5.7779370639266885,6.058210125192321,0.2802730612656328,2.7758993934065757,0.08748826023276204,0.21704840879153178
GOLGA1,3.2631423360757785,2.8529530410166797,-0.41018929505909885,-2.531822863919305,0.08755271522014411,0.2171657411036699
MYBBP1A,7.61661020859079,7.2670500437317544,-0.3495601648590352,-2.569740876477353,0.08766220455693846,0.21735576447627297
ZNF655,4.379248819361098,4.677753815897659,0.29850499653656115,2.2783123494505624,0.08767108499183392,0.21735576447627297
TMEM121,4.478108069367919,5.078216379253487,0.6001083098855675,2.3851823100920417,0.08768308338861514,0.21735576447627297
STAP2,0.6990461830782223,1.3526358634539706,0.6535896803757483,2.404244727256765,0.08769802713677201,0.21735576447627297
POMT1,4.065673374830983,4.3066691005417645,0.24099572571078198,3.007687023282115,0.08780693098031492,0.21755278608541775
ADM,5.5225773242959555,5.883192913303986,0.3606155890080309,2.6397336499318476,0.08781190290986281,0.21755278608541775
GEMIN2,3.9710252456181276,3.3626353542504392,-0.6083898913676884,-2.4850740511929956,0.08783951701692934,0.21757860400259166
ZFYVE9,3.3786076818365687,2.9820621673698544,-0.39654551446671427,-2.415466161136232,0.08786069520213477,0.21758847314736113
MTOR,6.2974274025342085,5.701074412336983,-0.5963529901972251,-2.7488048140104633,0.08789022360763066,0.2176190138435856
GGCX,5.040202152801401,5.204847016065369,0.16464486326396788,2.268762405632797,0.08793786735542147,0.21769438798569227
NT5DC4,0.28474072632362685,0.9098515462374142,0.6251108199137874,2.2648704691491783,0.08803264187336148,0.2178110294805311
DNASE2,5.593905432126618,5.945103002411023,0.35119757028440457,2.293684608549875,0.08803532953693263,0.2178110294805311
ERCC4,2.863987866465204,2.3531602621184704,-0.5108276043467335,-2.9425163193043806,0.08803934162508982,0.2178110294805311
GRID2IP,2.111148069987259,2.547115487619212,0.4359674176319528,2.245582507141759,0.08807850668851736,0.2178110294805311
SNIP1,4.670307713428829,4.461776731664452,-0.208530981764377,-2.741253702208192,0.08808514147446517,0.2178110294805311
HTATSF1,5.214127735019889,4.900951659954352,-0.31317607506553724,-2.3011984165291923,0.08810332300335096,0.2178110294805311
DHDH,3.089651154699814,3.586014375819133,0.49636322111931896,2.584354373931938,0.08812460240338893,0.2178110294805311
CDK1,6.881024728808292,6.316557307605767,-0.5644674212025249,-3.12143616557468,0.08813469659488558,0.2178110294805311
TSTD2,3.3932801498610217,2.880188434323857,-0.5130917155371648,-2.7141752381566504,0.08813988794704068,0.2178110294805311
LBR,6.338122877732228,5.969806753492921,-0.36831612423930693,-2.6291181474750314,0.08816752529050657,0.2178367888620384
GRK2,8.149061851812705,8.278914719050205,0.12985286723749923,2.32996225148372,0.08821055952069475,0.21790057207386143
CAD,8.241487682720559,7.723648464370915,-0.5178392183496436,-2.791126575821133,0.08825943451265109,0.21797169778293365
PNRC2,5.273043464365032,4.692630874140552,-0.5804125902244799,-2.5178682310896585,0.08827380095910983,0.21797169778293365
TOMM6,7.115384180296143,6.737565176919712,-0.37781900337643126,-2.7260351027256178,0.08835040839777236,0.21804503847860407
FAM204A,4.25251954705256,3.7545357169913594,-0.4979838300612007,-2.8105586534563534,0.0883523681332779,0.21804503847860407
THOC1,2.3892605051808444,1.9970930223454937,-0.39216748283535074,-2.7449110447131,0.08837825271783821,0.21804503847860407
C1orf210,3.3159049584635807,3.953167080674721,0.6372621222111401,2.3492031680910936,0.08839574756335222,0.21804503847860407
AMOT,2.246917104888274,2.552829223816602,0.30591211892832826,2.653478549434524,0.08840098586603605,0.21804503847860407
CAAP1,4.765450319258353,4.370931040852135,-0.3945192784062179,-2.290221633218497,0.08840688205718827,0.21804503847860407
VSNL1,1.9664980870334918,2.5046569216131602,0.5381588345796684,2.3163056590485516,0.08844478579828519,0.2180646214255793
CDC42EP1,8.51234843965433,8.798437039411267,0.2860885997569369,2.815941514282878,0.08847093802090249,0.2180646214255793
MED19,4.65040478664323,4.876643521126799,0.22623873448356946,2.3467706832007313,0.08848222439969612,0.2180646214255793
CDC42,8.116100262063567,8.032414779166508,-0.08368548289705835,-3.0652722873298717,0.08848374800634926,0.2180646214255793
ZDHHC13,4.7008307452574885,4.180770326420159,-0.5200604188373292,-2.444934568848841,0.08852392943492376,0.2180838770334589
VAV2,6.481300071781404,6.194767732619482,-0.2865323391619219,-2.89156763436702,0.08853394344335978,0.2180838770334589
COL5A2,1.451007068665642,0.8231229316902242,-0.6278841369754178,-2.4232696751774654,0.08854326038703374,0.2180838770334589
NME4,6.665100600182591,7.058045170555566,0.3929445703729746,2.947526326667254,0.08866243460200134,0.2183349114396433
NOTCH2,6.463829779935516,6.171738025310533,-0.29209175462498305,-2.2659562672801576,0.08875755789721798,0.21834277925221976
FAN1,3.757411688436846,3.2297513865530334,-0.5276603018838126,-2.5714195694912885,0.08875771139171418,0.21834277925221976
SDC1,7.486706171813732,7.126690546969855,-0.36001562484387684,-3.007423944523081,0.08877143197650682,0.21834277925221976
RHOB,7.765038306962961,7.5640420601132545,-0.20099624684970685,-2.8543438618998818,0.08877330997887863,0.21834277925221976
INHBE,0.5303678967251723,-0.23822409675806744,-0.7685919934832397,-2.7624306679907753,0.08877761776489372,0.21834277925221976
CTSC,5.465105770532584,5.036765325840057,-0.42834044469252675,-3.0259616243358556,0.08878713342798435,0.21834277925221976
PFDN6,6.18573083224367,5.957726056829682,-0.22800477541398756,-2.801169631054506,0.0888033009088252,0.21834277925221976
ZKSCAN3,3.259231482646347,2.8086237778511567,-0.4506077047951904,-2.5352162508204743,0.08880365743272818,0.21834277925221976
SEMA4C,5.684676452388945,5.958242223702524,0.27356577131357973,2.2396880882413046,0.08886682409309202,0.21845564469659665
LACC1,1.047968510360028,0.28495151541065183,-0.7630169949493761,-3.120637692475117,0.08890310463219478,0.21847450074054228
EGR1,6.535003487836854,5.837748367084505,-0.6972551207523487,-2.529613688297996,0.0889181384089617,0.21847450074054228
ALG6,3.260121789972661,2.8670807276895416,-0.3930410622831193,-2.247684940343682,0.08893030398869746,0.21847450074054228
SLC19A2,3.6475977951425684,3.0046477244046463,-0.6429500707379221,-2.421475376141288,0.08894355020270832,0.21847450074054228
USP12,5.143745292902376,4.465712263488986,-0.67803302941339,-2.5811687065390494,0.08897084524819446,0.21849913576865918
BEX3,6.228500899857184,6.372694238586772,0.14419333872958795,2.7123057716086403,0.08901208044503238,0.21855798952888722
PEA15,7.026957332592008,6.771207880460533,-0.25574945213147426,-2.473792031286519,0.08919532258282017,0.218965433033092
PARK7,7.393793411743421,7.243712352099267,-0.15008105964415464,-2.327160687777665,0.08921341389699804,0.2189673686707739
ZNF48,5.697592520963492,5.905142137662042,0.2075496166985502,2.2338552340899986,0.08924710356822711,0.21900758108511034
SERPINE2,6.917979812495804,7.773026922349945,0.8550471098541408,3.049851435024875,0.08929934152843369,0.21909328558401092
RPRD1B,5.236027836714029,4.753335740417241,-0.48269209629678755,-2.701861742680555,0.08937533513164043,0.21923722932562698
CNKSR1,4.9047815216596105,5.112007061911663,0.2072255402520522,2.5050365937470658,0.08940428582897691,0.21926574363676413
PIAS2,3.9171130990454053,3.3614726889240707,-0.5556404101213346,-2.6768813083798344,0.0894480960696813,0.21928277771958035
GAREM1,3.3076486294926943,3.8297184174535452,0.5220697879608509,2.6148953230521257,0.08946087992433827,0.21928277771958035
DCTN5,5.157623627349124,4.7895515912309286,-0.3680720361181953,-2.66987471798472,0.08946321464766442,0.21928277771958035
CEP290,2.4888700172532197,1.6110761264548306,-0.8777938907983891,-3.0343251187125992,0.08954835393011917,0.2194489579755341
ERI1,5.409765354846008,5.183098067158922,-0.22666728768708566,-2.6748888882600763,0.08956599780187816,0.21944970032580216
PRKDC,8.225799903228696,7.53963892705523,-0.6861609761734657,-2.916738722595456,0.0896021249876745,0.2194957204256719
SMG1,5.140651469829997,4.369029231831522,-0.771622237998475,-2.36190967893205,0.08966785911825458,0.2196123456829568
SIRT2,4.656914256438661,4.9001183740006695,0.24320411756200855,2.2602119891438828,0.08968444112916008,0.2196123456829568
ALOX5,1.3116222850874457,2.008792455902117,0.6971701708146714,2.9426714257775792,0.08971310114686498,0.21964002611986386
NIPSNAP3A,3.0730975784634125,3.34451829451126,0.2714207160478477,2.2628816814603367,0.08976530974588272,0.2196967281758568
RFX5,4.989235653539683,5.493000829510701,0.5037651759710187,2.737298847428772,0.08977098233088547,0.2196967281758568
DUSP19,0.8889407394319514,0.31713445762909154,-0.5718062818028599,-2.28781774149213,0.0898401593925655,0.21972605412525945
DCST2,0.16638425616924504,0.899679507384686,0.733295251215441,2.2307960902063337,0.08986076018084342,0.21972605412525945
BTBD8,1.1630216265292666,0.5434816248449266,-0.61954000168434,-2.423776951465238,0.08986346383236221,0.21972605412525945
HMGXB4,4.583414824407602,4.183528366032917,-0.3998864583746853,-2.3021722352114002,0.08986585404238398,0.21972605412525945
KIFC1,6.869388802539952,6.507924800041757,-0.3614640024981943,-2.2444969257512852,0.08986977922973867,0.21972605412525945
CRNKL1,4.045127417391632,3.601193672112722,-0.4439337452789105,-2.589020282620539,0.08989069717467882,0.21973474459060469
TMED2,7.554119222046542,7.253530215627188,-0.3005890064193544,-2.4374722066778762,0.08994827288510625,0.21983302305156807
FGD3,3.105968500875729,3.5121723042574473,0.40620380338171813,3.0797151623882266,0.09000412028050828,0.21985741032873238
ARHGEF37,2.7420290603943083,3.6565318902010304,0.9145028298067222,3.089004062856629,0.09000474066810743,0.21985741032873238
MIF,10.454498195642351,10.690820859928825,0.2363226642864742,2.540281283251733,0.09001037083470269,0.21985741032873238
RAB7A,7.96587285460745,7.85674271352005,-0.10913014108739993,-2.2975975579118453,0.09008228737519734,0.21999061110249368
CCDC187,1.9969307743673888,2.628617088410609,0.6316863140432201,2.231750618704606,0.09012693992187372,0.22003703565301147
KANSL1,5.837940639114609,5.340250761275762,-0.4976898778388472,-3.013796161700252,0.09013607213158525,0.22003703565301147
TMEM116,1.715838478283399,0.888083327361171,-0.8277551509222281,-2.4774087246086873,0.09016812772867601,0.22007283633681676
MYB,1.7604699348942938,1.329398424345518,-0.4310715105487759,-2.2904425159684143,0.09019191508591404,0.2200884468592831
BCOR,4.561183815418438,5.183107383193049,0.6219235677746111,2.276639332273732,0.09021462227334612,0.2201014160148824
ALDH1A1,2.9228521390401063,2.359671166620753,-0.5631809724193535,-3.035003138137121,0.09024332117530093,0.2201289956579478
ALKBH8,2.6408826817300137,1.8183153941211472,-0.8225672876088665,-2.677429328324007,0.09031177041794754,0.22025350831357218
PLK2,5.386026145281138,5.66388597524599,0.2778598299648518,2.30111444933045,0.09048921654001067,0.2206015791753577
MPI,5.8336236645485515,6.133051489682006,0.29942782513345456,3.0003917934591455,0.09049368245868503,0.2206015791753577
BTN2A2,3.598632803283412,4.3018289754915315,0.7031961722081195,2.673004283095451,0.09050678775807643,0.2206015791753577
TOR3A,6.0195244771370335,5.706839889167228,-0.31268458796980525,-2.637959573597634,0.0905263736174021,0.2206068280624347
WRN,3.243534538927271,2.5823399241776563,-0.6611946147496148,-2.7332928939123864,0.09055360773162507,0.2206307096349086
RAB3GAP1,4.767310235305904,4.391887131952617,-0.37542310335328644,-2.222854226191888,0.0905798600309484,0.220638370126986
EPB41,5.42021361260628,4.934431063615104,-0.48578254899117557,-2.2404090546634707,0.09061691910281834,0.220638370126986
CNPY4,0.7747885068892849,1.0676404436720215,0.2928519367827366,2.279404943381363,0.09062325657607703,0.220638370126986
BMERB1,4.480047777420613,5.0425789074168605,0.5625311299962474,2.7042620557995685,0.0906586365233794,0.220638370126986
MED26,4.653441577149239,4.453497501832537,-0.19994407531670166,-2.2231223081352427,0.09066239748185934,0.220638370126986
STAT6,5.962793824630448,6.240843449750918,0.27804962512047027,2.3062047663884258,0.09067227374483197,0.220638370126986
RPS6KA5,3.480702482459723,2.641339980938613,-0.8393625015211099,-2.9555824464605354,0.09069678698835491,0.220638370126986
SFN,8.725842745584117,9.05690592906901,0.3310631834848934,2.740147663962045,0.09069853542192541,0.220638370126986
NR1H3,4.533790051964634,4.835241778246522,0.3014517262818881,2.2273277247335006,0.09071931536929607,0.220638370126986
LMX1B,5.2006667872915076,5.534631261757217,0.3339644744657093,2.4531370368392995,0.09074159899236219,0.220638370126986
YY1,6.9262379332967585,6.466741504317578,-0.45949642897918075,-3.064864718671101,0.09074853548091365,0.220638370126986
MOB1A,6.986906641023741,6.762550235484654,-0.22435640553908698,-2.45410882345471,0.0907672360732248,0.22064144688948517
ZNF595,0.47754409453749785,-0.15341417723042372,-0.6309582717679216,-2.6378005004936225,0.09086129646061814,0.22082133046957267
NOL6,6.731266132817157,6.441612959700247,-0.28965317311690963,-2.2964288500845984,0.09087613505219552,0.22082133046957267
TMEM198,2.7847264028563017,2.1596399704578744,-0.6250864323984273,-2.618056413998055,0.09091040639639364,0.22086219868426982
ITGA2B,2.863893365912654,3.0357737084669267,0.17188034255427276,2.362137090144459,0.09094385771526575,0.22090105938324145
FMNL2,4.4236018263049965,3.8431347055269005,-0.580467120778096,-2.4769437799335634,0.09098466986601214,0.22095778106973396
TSPAN10,0.9690238457861925,1.5820809179199389,0.6130570721337464,2.4086618697827937,0.09100432896761801,0.2209631203156573
MED16,7.343560923771449,7.609402848436713,0.26584192466526435,2.392001451873118,0.09102428139933351,0.22096916959688578
CBWD1,4.133877635635497,3.542944217711755,-0.590933417923742,-2.887098935071219,0.0910446354824289,0.2209761914135285
PQBP1,5.709415753722346,5.568151633231398,-0.1412641204909475,-2.856440564848296,0.09106864451516358,0.22097915053274098
PDLIM5,5.767293733429546,6.057579958972577,0.2902862255430314,2.609227303678266,0.0910807782835857,0.22097915053274098
RPS6KA3,4.477998701078589,3.8993363601792304,-0.578662340899359,-2.554125403071688,0.09112708668666591,0.22104901976837352
HOXC10,2.2117090159788577,2.676513460418583,0.46480444443972546,2.618688732145843,0.09114451087723216,0.22104901976837352
SAP18,7.116428127007048,7.032179526367869,-0.08424860063917983,-2.218619057532432,0.09120338202127919,0.22114941549708528
ANGEL2,3.743839013004282,3.283661718109157,-0.46017729489512504,-2.7786054942649647,0.09124622775592903,0.22121092188721872
LTO1,3.9237806890429616,3.590484614234955,-0.3332960748080067,-2.782344155502786,0.09126391271344873,0.2212114183851166
CEP57L1,3.172148519367068,2.5658457965754784,-0.6063027227915896,-2.3741061138709836,0.09133482910949109,0.2213409158139812
EVA1C,4.267660155484102,4.395013301193387,0.1273531457092849,2.7667054517029586,0.09140570866080353,0.22147027438301142
NPIPB3,1.5489507501497914,1.1920795566364373,-0.35687119351335417,-2.379310696341325,0.09150082637137177,0.2216582997185509
DDTL,1.2622625835166215,1.5746078517047442,0.3123452681881227,2.3885562279299863,0.09154349543589521,0.22169412964176244
SON,7.391771981910817,7.025650492090578,-0.3661214898202392,-2.5528877625256725,0.09155065361579222,0.22169412964176244
PMM2,6.062798396159771,5.8301247276856545,-0.2326736684741162,-2.5202618796684577,0.0915888631259788,0.22174422476741187
KNTC1,4.31573944058536,3.2313168601434454,-1.0844225804419145,-2.8543854708373875,0.09167495004105751,0.22183201578313416
OXA1L,7.476478872607508,7.331033220303168,-0.14544565230433992,-2.8077384013990234,0.09168844770846384,0.22183201578313416
RHBDL3,3.802870089337741,4.263967948141455,0.461097858803714,2.546031655856687,0.09172847140197138,0.22183201578313416
SIK3,5.201093345805613,4.883852961546535,-0.31724038425907786,-2.299037013434872,0.09174202739704174,0.22183201578313416
UBAC2,6.808342687783252,7.067792894913208,0.25945020712995603,2.3130242535674586,0.091771719699395,0.22183201578313416
CMIP,6.4751308389493865,6.671803005301147,0.19667216635176032,2.5118162097737615,0.09177231482120973,0.22183201578313416
ANKRD11,7.976510985443409,7.379759851917985,-0.5967511335254239,-2.726769797840412,0.09177419978640673,0.22183201578313416
DUSP13,0.1203100903372132,0.5571235444299404,0.4368134540927272,2.214589587498383,0.09179088700012845,0.22183201578313416
PCMT1,6.2536847706745675,6.076613825667928,-0.17707094500663967,-2.509765395562713,0.09179603464086909,0.22183201578313416
EPHX2,3.8239929248380746,4.119251513013986,0.29525858817591155,2.4995351835971027,0.09180041617196946,0.22183201578313416
MAN2B2,5.456646471532686,5.798614997577023,0.3419685260443375,2.2538930480370936,0.09182420105912545,0.2218471295156992
SCRIB,8.930773324196917,8.732080933496176,-0.19869239070074052,-2.513389675609459,0.09190218990373275,0.2219931691604768
C11orf58,6.868566556877691,6.662954114248418,-0.20561244262927314,-2.4985079924137534,0.09192045598562631,0.22199491803398874
TBC1D23,3.3773965259591208,2.9879809276569027,-0.38941559830221806,-2.3106205321971713,0.09200285218549875,0.22215151581902054
NPIPB5,3.4436382631463966,3.038870867901625,-0.4047673952447717,-2.2828679369904163,0.09202198561811342,0.22215532773697544
C4orf48,6.296676292340884,6.914884062567075,0.6182077702261912,2.3696446160670277,0.09205993367197168,0.2221765526712364
NCOA5,5.615640423540303,5.474172008622827,-0.14146841491747608,-2.223580421750034,0.09206589033646492,0.2221765526712364
IGF1R,4.301690975523907,3.8457055602173935,-0.45598541530651326,-2.5860747605580734,0.09211084273695415,0.2222228840859593
TMED8,4.840249428277516,4.295359696798872,-0.5448897314786434,-2.6766121541924206,0.0921202093966766,0.2222228840859593
MRTO4,7.442900455795024,6.96727563290235,-0.4756248228926738,-2.8328981283485497,0.0921524132726932,0.2222331142792456
KCNN3,-0.1401081506980594,0.5650002589189776,0.705108409617037,2.520084053714828,0.09220606205782282,0.2222331142792456
ZNF619,1.5355098616105416,0.8702228721020907,-0.6652869895084509,-2.286137263890492,0.0922191310925634,0.2222331142792456
RNF39,0.14238293661092066,0.6863249337460031,0.5439419971350825,2.2665278417839994,0.0922272278541785,0.2222331142792456
UGDH,5.053965115285038,4.730743046209337,-0.32322206907570106,-2.239889314241463,0.09224183384067565,0.2222331142792456
ERMP1,5.033909351438005,4.695024571447103,-0.3388847799909023,-2.312202722733456,0.09225645443137333,0.2222331142792456
SYAP1,5.327892486195986,4.933239762806835,-0.39465272338915103,-2.314943632484754,0.09225821821091422,0.2222331142792456
POU2F1,4.3133897817759035,3.723728497615103,-0.5896612841608007,-2.5081607302373436,0.09226493737045882,0.2222331142792456
PSMB7,7.40721141072989,7.2233274119787785,-0.18388399875111183,-2.532488104144782,0.09230479198437512,0.22226054897357692
PDHA1,6.303894432157258,6.0455357353549255,-0.2583586968023326,-2.6271247170842025,0.09233276609233235,0.22226054897357692
BLOC1S1,5.318182212909555,5.756111962272651,0.4379297493630956,3.0322714529498556,0.09235728403564641,0.22226054897357692
EFNB2,5.0365352040369835,4.554471202787517,-0.4820640012494666,-2.57135640341692,0.09236253345799879,0.22226054897357692
GINS4,5.265600679723112,4.648718511049849,-0.6168821686732624,-2.976513852661474,0.09236414279352359,0.22226054897357692
HCST,0.36181713480011446,0.7241959692757248,0.36237883447561037,2.6328834388169406,0.09239893749343808,0.222292770958474
ZNF16,3.2871117587364633,2.966781705043639,-0.3203300536928242,-2.6265459098801944,0.09241266440241262,0.222292770958474
RBBP7,6.607125272107776,6.231219409991579,-0.3759058621161975,-2.720652422534439,0.0924951165941411,0.22235878110538812
PKDCC,0.2432674522185079,-0.4476075068415515,-0.6908749590600594,-2.215474294362646,0.09250760597659953,0.22235878110538812
AGBL3,0.4968226879349346,0.24498825111601877,-0.2518344368189158,-2.818808682740717,0.09250778453753693,0.22235878110538812
OFD1,2.1742413050580733,1.855656377988246,-0.31858492706982733,-2.302270062434296,0.09251038976846056,0.22235878110538812
RPAP2,3.3936218548742083,2.775395759468786,-0.6182260954054222,-3.0129099129569035,0.0925719505873949,0.2224644957621501
KRTCAP3,5.84219805056981,5.981545140176276,0.13934708960646525,2.2832211189306966,0.09263715648449468,0.22253858894047016
CCNK,6.578271630607515,6.199293863746756,-0.3789777668607588,-3.0397240122349984,0.09263795231437351,0.22253858894047016
LINS1,2.300735480146677,2.1176049949789033,-0.18313048516777375,-2.398906786482488,0.09276365004053092,0.22279825227992384
R3HDM4,7.162677950480517,7.389846078629514,0.227168128148997,2.199362229277898,0.09281364484458188,0.222833722144494
EEF1D,9.564278493008219,9.883709821460707,0.3194313284524881,2.876345159012635,0.09282022644433409,0.222833722144494
TTL,5.856043065357844,5.262407269299627,-0.5936357960582175,-2.8787025314670798,0.0928312432355411,0.222833722144494
ATG14,4.432995001914531,4.070105193984624,-0.362889807929907,-2.304229190933119,0.09288414100402789,0.22288833106838613
PRPSAP2,4.720741008406393,4.350084056778699,-0.3706569516276943,-2.5052040999665484,0.09288921833699473,0.22288833106838613
ERGIC1,7.436162953591935,7.6546701344746175,0.21850718088268284,2.838004605068127,0.09292693660868837,0.22290144085368788
GAMT,7.6562061700555,7.973181791511977,0.31697562145647673,3.0027300023671004,0.09292990928044703,0.22290144085368788
RAP1B,5.365342981729831,4.863463875572733,-0.501879106157098,-2.961441861026109,0.09296904133673584,0.22292057008335578
TMEM158,5.7557879083659484,6.060522513594516,0.30473460522856755,2.8006324835737733,0.09297311488739247,0.22292057008335578
GCH1,4.445066315190464,3.882136919466832,-0.5629293957236317,-2.3250662302629497,0.09299191800453786,0.2229234177585578
RPLP1,11.501366193260525,11.77762533310041,0.27625913983988504,2.2964138936990866,0.09316191212343626,0.2232835318439462
CDK7,5.101988489855478,4.684686614056891,-0.4173018757985876,-2.2497124252080423,0.09318878969815621,0.2232835318439462
TGFB1,6.728591247877767,6.952310059968202,0.22371881209043476,2.213356834461238,0.09319507034371582,0.2232835318439462
MICAL1,4.981774400154019,5.303403473935048,0.321629073781029,2.5467440103641072,0.09328495709271183,0.22345658376079275
C6orf141,2.591575360213676,1.8400625082125686,-0.7515128520011074,-2.7885979654841235,0.09336713277267268,0.2236111024296315
CFL2,5.6143044222127685,5.192095190728768,-0.42220923148400047,-2.9661715298971343,0.09340281508970638,0.2236292964903126
TRDMT1,2.463479427380023,2.023004707501383,-0.44047471987863984,-2.237628788785317,0.09341007200693738,0.2236292964903126
COX20,5.058862913837981,5.523876857801109,0.465013943963128,2.6209409592784665,0.0934291266930858,0.22363260796311724
NOC2L,9.234633800924929,8.826624132024422,-0.4080096689005064,-2.1922663007120824,0.09345821077418363,0.22364328675692627
GSDME,3.104414817032474,3.5478567699584898,0.44344195292601585,2.737106439646585,0.0934689327267786,0.22364328675692627
VRK3,5.300494645667343,5.4898047385302915,0.1893100928629483,2.3839552206160053,0.09350520672423454,0.2236877865964439
KIF13A,3.6823567582365686,3.358393833630266,-0.3239629246063025,-2.2475335922159245,0.09360362831342435,0.2238479084992187
HOXA3,3.0261666854918374,2.777956159688278,-0.24821052580355962,-2.405665551816453,0.09360751732736984,0.2238479084992187
NOP53,9.09767634676628,9.409922409131545,0.312246062365265,2.500511276416103,0.09366438448771729,0.22389424573239175
LRRK1,4.867018717452617,4.440931900751347,-0.4260868167012699,-2.2002200902214684,0.09366931828267633,0.22389424573239175
NIT1,5.50597533581601,5.130751028125725,-0.37522430769028503,-2.2665045822640173,0.09367997085365581,0.22389424573239175
FBXL8,2.6094643411934086,2.994355011511475,0.38489067031806634,2.6347631479129983,0.09371328565800342,0.2239090231732958
ST14,8.629941017184816,8.873312947714835,0.24337193053001904,2.892475616504455,0.09372154055700892,0.2239090231732958
WDHD1,4.183662317450401,3.1075002846204645,-1.0761620328299366,-2.815277481555801,0.09376496706263544,0.22397049040725775
LZIC,4.710358155898487,4.408136043051966,-0.302222112846521,-2.4500212430571624,0.0938827377864023,0.22413726657242544
PAXIP1,4.419444435023064,3.9693654883866056,-0.45007894663645853,-2.7878805042554125,0.09392207954206103,0.22413726657242544
FAM98C,5.8009822179900725,6.076511838636651,0.27552962064657827,2.8671268289195506,0.09394846369547248,0.22413726657242544
TMEM221,3.325719197159047,3.840628176213316,0.5149089790542689,2.5170419177881658,0.09394913850888857,0.22413726657242544
SUGCT,2.2499531559749784,2.0602917136616177,-0.18966144231336068,-2.188084343573174,0.09395043820955888,0.22413726657242544
EDC4,7.558038998605099,7.279692562082329,-0.2783464365227699,-2.440747448052028,0.09395875511750876,0.22413726657242544
PRKAA1,4.682502866947588,4.188558195093007,-0.4939446718545808,-2.5541182813081647,0.0939587672198117,0.22413726657242544
XPOT,6.527189142399717,5.377146538459139,-1.1500426039405776,-2.8324503720756957,0.09399254721205601,0.22417559083463418
MMS19,7.577525134556464,7.433120595128382,-0.1444045394280824,-2.73861333902253,0.09401184291922575,0.2241793616247978
NAGA,5.439127365922524,5.78512149418967,0.3459941282671455,2.2287730698143258,0.09407509103913578,0.22428791957427718
SNX7,4.405960168004593,4.218396202102627,-0.18756396590196545,-2.1843885131864766,0.09431504060443707,0.22481763775647975
HPF1,3.6561757802050443,3.3285377189339123,-0.32763806127113204,-2.3467780254537605,0.09445319194269827,0.2250454398860178
PRPF39,3.13536096387636,2.582957384055229,-0.5524035798211311,-2.1986413805058174,0.09446528108368714,0.2250454398860178
CDKN1C,4.780454016597374,5.2959503999250375,0.5154963833276636,2.3367896865959907,0.0944771626344901,0.2250454398860178
STK25,7.459745809651334,7.560018434977472,0.1002726253261379,2.1827010886019114,0.09448174019078724,0.2250454398860178
CLEC16A,5.042411297533165,5.296074989063377,0.2536636915302122,2.1910116803240687,0.0946126345784433,0.2252469435677168
CRKL,6.674010664210485,6.141377081990097,-0.532633582220388,-2.9786401246436456,0.09461400453728742,0.2252469435677168
SETD4,3.93814112150883,3.732901375054071,-0.20523974645475906,-2.1880190122475422,0.0946277920970675,0.2252469435677168
SFT2D2,5.641777419262671,5.318978309657332,-0.32279910960533886,-2.1817254469530183,0.0946491748103266,0.2252469435677168
NISCH,6.364040381728972,6.73502081388623,0.37098043215725784,2.502496908071516,0.09465533353560789,0.2252469435677168
IER3IP1,5.681560851060239,5.486918920652324,-0.194641930407915,-2.2324931281119063,0.09474403166108847,0.2254156271237215
ADCY3,6.700341360053623,6.348948957386836,-0.3513924026667876,-2.181226886919512,0.09479486773128953,0.225494182545013
AKR1E2,1.5617819631518106,0.9523044009552303,-0.6094775621965803,-2.4415684922486727,0.09481481406796517,0.2254992430050929
SMIM14,4.021406291913122,5.088429529791507,1.0670232378783853,2.5570823077262723,0.09490216090372601,0.22566457088249767
